	Line	Next
13288	var3=pandas.read_csv var6.describe var10.fit	var10.fit
13289	var6.describe var10.fit var10.fit	var11=var10.predict
13290	var13.fit var7.head values	values
13294	var8.predict var9=var8.predict var8.fit	var11=var8.predict
13295	var2.head var3.describe var7.fit	var7.predict
13296	var7.fit var7.predict var7.fit	var8=var7.predict
13297	var7.fit var8=var7.predict var10.fit	var11=var10.predict
13298	var8=var7.predict var10.fit var11=var10.predict	var13.fit
13299	var13.fit var14=var13.predict var13.fit	var15=pandas.read_csv
13300	var15=pandas.read_csv var17=var13.predict var18=pandas.DataFrame	var18.to_csv
13301	var4.describe var7.describe var8.fit	var9=var8.predict
13303	var9=var8.predict var10.fit var11=var10.predict	var10.fit
13304	var10.fit var11=var10.predict var10.fit	var12=var10.predict
13305	var11=var10.predict var10.fit var12=var10.predict	var15.fit
13306	var3.describe var6.tail var7.fit	var8=var7.predict
13307	var7.fit var8=var7.predict var7.fit	var9.fit
13308	var8.head var9.head var10.fit	var10.predict
13311	ix var7=var7.fillna var8.fit	var8.score
13312	import_pandas var1.describe var4.fit	var4.predict
13313	var4.fit var4.predict var5.fit	var6=var5.predict
13314	var4.predict var5.fit var6=var5.predict	var7.fit
13319	var6=var15.predict var16=pandas.read_csv var15.fit	var18=var15.predict
13320	var16=pandas.read_csv var15.fit var18=var15.predict	var19=pandas.DataFrame
13321	var1=pandas.read_csv var8.fit	var9.fit
13322	var9.fit var10=var9.predict var9.fit	var11=var9.predict
13323	var10=var9.predict var9.fit var11=var9.predict	var14.fit
13324	var44=var29.fit_transform var19=var29.transform var17.fit	var45=var17.predict
13325	var17.fit var45=var17.predict var17.fit	var17.fit
13326	var4.describe var5.fit	var2.head
13328	var7=var6.predict var8.fit var9=var8.predict	var12.fit
13329	var12.fit var13=var12.predict var5.fit	var17=pandas.read_csv
13331	var8.fit var9=var8.predict var8.fit	var9=var8.predict
13332	var9=var8.predict var8.fit var9=var8.predict	var10.fit
13333	var5.fit	var5.fit
13334	var5.fit var5.fit	var6=var5.predict
13336	var11.fit var12=var8.predict var8.fit	var13=var8.predict
13337	var12=var8.predict var8.fit var13=var8.predict	import_numpy
13340	var9.fit var10=var9.predict	var11=var9.predict
13345	var4.fit	var3.head
13346	var17=pandas.read_csv var19=var11.predict var20=pandas.DataFrame	var20.to_csv
13347	var8.fit	var9.fit
13348	var2.head var4.describe var7.fit	var6.head
13349	var7.fit var6.head var7.fit	var8=var7.predict
13350	var2.dropna var4.head var5.fit	var5.predict
13351	var4.head var5.fit var5.predict	var6=var5.predict
13354	var2=var2.drop var2=var2.drop var21.fit	var22=var22.fillna
13355	var7.fit	var9.fit
13356	var34=var33.fit_transform var35=var33.transform var36.fit	var16=var36.predict
13357	var36.fit var16=var36.predict var37.fit	var38=var37.predict
13358	var37.fit var38=var37.predict var36.fit	var16=var36.predict
13359	var4=var4.astype var4=var4.fillna var5.fit	var6=var5.predict
13360	loc iloc var2.fit	numpy.mean
13362	var18=var17.predict var20=var17.predict var21.fit	var22=var21.predict
13363	var3=pandas.get_dummies var3=var3.fillna var9.fit	var10=var9.transform
13364	var3=var3.fillna var9.fit var10=var9.transform	shape
13365	var9.fit var10=var9.transform shape	var12=numpy.linspace
13366	matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var16.fit	import_xgboost
13367	var0.describe var5.fit	var7=var6.pipe
13368	var6.reset_index var13=numpy.sqrt var15.fit	var21.fit
13369	var13=numpy.sqrt var15.fit var21.fit	var33.fit
13370	var4.describe var5.fit	var6=var5.predict
13371	var1.head var0.head var2.fit	var0.drop
13372	var2.fit var0.drop var2.fit	var5=var2.predict
13373	var2.fit var5=var2.predict var2.fit	var5=var2.predict
13376	var4.replace var4=var5.fit_transform var6.fit	import_graphviz
13377	var4=var5.fit_transform var6.fit import_graphviz	var8.render
13378	var6.fit import_graphviz var8.render	var9=pandas.read_csv
13380	var8=var5.drop var9=var6.drop var14.fit	var15=var14.predict
13381	var5=pandas.DataFrame var5.fillna var9=var8.drop	var11.fit
13382	var5.fillna var9=var8.drop var11.fit	matplotlib.pyplot.show
13383	var9=var8.drop var11.fit matplotlib.pyplot.show	var13=var11.predict
13384	var3.info var5.info var7.fit	var8=var7.predict
13385	var5.info var7.fit var8=var7.predict	var7.score
13386	var7.fit var8=var7.predict var7.score	var9=pandas.DataFrame
13390	var1.describe matplotlib.pyplot.title var13.fit	var2=pandas.read_csv
13391	var0.describe var5.describe var9.fit	var10=var9.predict
13392	var9.fit var10=var9.predict var9.fit	var12=var9.predict
13393	var10=var9.predict var9.fit var12=var9.predict	var13=pandas.DataFrame
13397	import_pandas var1=pandas.read_csv var8.fit	var9=pandas.read_csv
13399	var14=var13.predict var15.fit var16=var15.predict	var19.fit
13406	var10.append_0 var10.append_0 var12.fit	var13=var12.predict
13408	var3.head var4.head var7.fit	var7.fit
13409	var3.describe var7.fit	var7.predict
13411	var7.fit var8=var7.predict var7.fit	var9=var7.predict
13412	var8=var7.predict var7.fit var9=var7.predict	import_sys
13413	var10.fit var11.fit var20.fit	var21=var20.predict
13414	var5.axis var6=seaborn.regplot var10=var9.predict	var9.summary
13415	var6=seaborn.regplot var10=var9.predict var9.summary	var11=pandas.read_csv
13416	var2.head var3.head var5.fit	var6=var5.predict
13417	var15=var8.fillna var16=var14.fillna var5.fit	var6=var5.predict
13418	var10=var14.add_subplot seaborn.regplot import_xgboost	var15=xgboost.XGBRegressor
13419	seaborn.regplot import_xgboost var15=xgboost.XGBRegressor	var16.fit
13420	import_xgboost var15=xgboost.XGBRegressor var16.fit	var16.score
13421	var16.score var17=var16.predict var23.fit	var18.add_dense
13422	var17=var16.predict var23.fit var18.add_dense	var18.add_dense
13423	var23.fit var18.add_dense var18.add_dense	var18.add_dense
13426	var18.add_dense var18.add_dense var18.compile	var23.score
13427	var23.score var17=var23.predict var24.fit	var25=pandas.DataFrame
13428	y X var26.train	var27=numpy.zeros
13429	var10=var2.select_dtypes var10.drop var12.fit	var13=var12.transform
13430	var13=numpy.sqrt var13=numpy.sqrt var14.fit	var15=var14.predict
13431	var13=numpy.sqrt var14.fit var15=var14.predict	var16=var14.predict
13432	var14.fit var15=var14.predict var16=var14.predict	matplotlib.pyplot.scatter
13433	var9.head var7.head var14.fit	var17=pandas.DataFrame
13434	var13.append_0 var14.append_0 var17.train	var19=pandas.DataFrame
13435	var1=pandas.read_csv import_seaborn var5.fit	var6=numpy.sqrt
13437	var7.fit iloc var7.fit	var9=var7.predict
13438	var22=var18.predict matplotlib.pyplot.scatter var23.append_0	var23.append_1
13439	matplotlib.pyplot.scatter var23.append_0 var23.append_1	var23.append_2
13442	var23.append_2 var23.append_3 var23.append_4	var23.append_5
13443	var23.append_3 var23.append_4 var23.append_5	var24.append_0
13444	var8.drop var10.drop seaborn.distplot	var8.drop
13445	seaborn.distplot var8.drop seaborn.distplot	seaborn.distplot
13446	var8.drop seaborn.distplot seaborn.distplot	seaborn.distplot
13447	seaborn.distplot seaborn.distplot seaborn.distplot	seaborn.distplot
13448	seaborn.distplot seaborn.distplot seaborn.distplot	var8.head
13449	var8.head var10.head seaborn.distplot	var10.head
13450	var13.head var15.head var16.fit	var17=var16.predict
13451	var16.fit var17=var16.predict var16.fit	var16.fit
13452	var17=var16.predict var16.fit var16.fit	var20=var16.predict
13453	iloc var4=var0.drop var5.fit	var5.score
13454	var5.fit var5.score var6.fit	var7=var6.predict
13455	var5.score var6.fit var7=var6.predict	var1.fillna
13456	var56=var58.fit_transform var57=var58.fit_transform shape	var61=pandas.DataFrame
13457	var4=var4.select_dtypes var4.fillna var11.fit	var12=numpy.sqrt
13458	var4.fit var10=pandas.DataFrame var15.fit	var18=numpy.unique
13459	var4=seaborn.diverging_palette seaborn.heatmap var8.fit	var8.score
13460	var0=pandas.get_dummies var1=pandas.get_dummies var12.fit	var12.score
13461	var1=pandas.get_dummies var12.fit var12.score	var13.fit
13463	var12.score var13.fit var13.score	var14.fit
13464	var13.fit var13.score var14.fit	var14.score
13465	var13.score var14.fit var14.score	var16.fit
13466	var3.drop var4.drop var20.fit	var21=var20.predict
13467	var2=pandas.read_csv var3=pandas.concat seaborn.distplot	var3=var3.drop
13468	var2=var2.drop loc var16.fit	var17=var16.predict
13469	matplotlib.pyplot.ylabel var2=pandas.read_csv var6.fit	var7=var6.predict
13470	var8.append_1 var8.append_2 var17.fit	var18=var17.predict
13471	var1.drop var0.drop var10=var9.transform	var11.add_dense
13472	var0.drop var10=var9.transform var11.add_dense	var11.add_dense
13473	var10=var9.transform var11.add_dense var11.add_dense	var11.add_dense
13479	var11.compile var11.fit var12=var11.evaluate	var13=var9.transform
13480	var2=pandas.read_csv var0.head var3.fit	var4=var3.predict
13481	import_seaborn var1=seaborn.regplot var2.fit	var2.predict
13482	var4=numpy.array var5=numpy.array var6.add_dense	var6.add_dense
13483	var5=numpy.array var6.add_dense var6.add_dense	var6.add_dense
13486	var6.add_dense var6.add_dense var6.add_dense	var6.compile
13487	var6.add_dense var6.add_dense var6.compile	var6.fit
13488	var6.add_dense var6.compile var6.fit	numpy.sqrt
13489	var8=var11.fit_transform var9=var11.transform var12.add_dense	var12.add_activation
13490	var9=var11.transform var12.add_dense var12.add_activation	var12.add_dense
13491	var12.add_dense var12.add_activation var12.add_dense	var12.add_activation
13492	var12.add_activation var12.add_dense var12.add_activation	var12.compile
13493	var12.add_dense var12.add_activation var12.compile	var12.fit
13494	var12.add_activation var12.compile var12.fit	var13=var12.evaluate
13495	var24=var23.predict var25=var23.predict var23.fit	var29=var23.predict
13496	var25=var23.predict var23.fit var29=var23.predict	var30=pandas.DataFrame
13497	var2.replace var2=var3.fit_transform var4.fit	var5=pandas.read_csv
13499	var9=var8.predict var10.fit var11=var10.predict	var18.fit
13505	var6.add_dense var6.compile var6.fit	var6.summary
13506	var6.compile var6.fit var6.summary	numpy.sqrt
13507	var0.head var0.info seaborn.distplot	matplotlib.pyplot.figure
13508	matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel var13.fit	var15=var14.predict
13509	var16.fit var17=var16.predict var16.fit	var17=var16.predict
13510	var17=var16.predict var16.fit var17=var16.predict	var0=var0.fillna
13511	var16.fit var17=var16.predict var0=var0.fillna	var1=var1.fillna
13512	var17=var16.predict var0=var0.fillna var1=var1.fillna	var16.fit
13513	var0=var0.fillna var1=var1.fillna var16.fit	var21=var16.predict
13514	var1=var1.fillna var16.fit var21=var16.predict	var22=pandas.DataFrame
13515	var23.fit var24=var23.predict var23.fit	var28=var23.predict
13516	var24=var23.predict var23.fit var28=var23.predict	var22=pandas.DataFrame
13517	var6=var6.fillna var10=numpy.sqrt var11.fit	var13.fit
13518	var10=numpy.sqrt var11.fit var13.fit	var15.fit
13519	var11.fit var13.fit var15.fit	var17.fit
13520	var13.fit var15.fit var17.fit	var19.fit
13521	var15.fit var17.fit var19.fit	var21.fit
13522	var17.fit var19.fit var21.fit	var23.fit
13523	var19.fit var21.fit var23.fit	var25=xgboost.DMatrix
13524	var21.fit var23.fit var25=xgboost.DMatrix	var26=xgboost.DMatrix
13525	var23.fit var25=xgboost.DMatrix var26=xgboost.DMatrix	var28=xgboost.cv
13526	var25=xgboost.DMatrix var26=xgboost.DMatrix var28=xgboost.cv	var29=xgboost.XGBRegressor
13527	var26=xgboost.DMatrix var28=xgboost.cv var29=xgboost.XGBRegressor	var29.fit
13528	var28=xgboost.cv var29=xgboost.XGBRegressor var29.fit	values
13529	var29=xgboost.XGBRegressor var29.fit values	var31=var29.predict
13530	import_xgboost var10=numpy.sqrt var11.fit	var13.fit
13536	var19.fit var21.fit var23.fit	var25.fit
13537	var21.fit var23.fit var25.fit	var27=xgboost.DMatrix
13538	var23.fit var25.fit var27=xgboost.DMatrix	var28=xgboost.DMatrix
13539	var25.fit var27=xgboost.DMatrix var28=xgboost.DMatrix	var30=xgboost.cv
13540	var27=xgboost.DMatrix var28=xgboost.DMatrix var30=xgboost.cv	var31=xgboost.XGBRegressor
13541	var28=xgboost.DMatrix var30=xgboost.cv var31=xgboost.XGBRegressor	var31.fit
13542	var30=xgboost.cv var31=xgboost.XGBRegressor var31.fit	values
13543	var31=xgboost.XGBRegressor var31.fit values	var34=pandas.DataFrame
13544	matplotlib.pyplot.hlines matplotlib.pyplot.show var38.fit	var38.fit
13545	matplotlib.pyplot.show var38.fit var38.fit	var40=var38.predict
13546	matplotlib.pyplot.title matplotlib.pyplot.show var44.fit	var44.fit
13547	matplotlib.pyplot.show var44.fit var44.fit	var45=var44.predict
13548	matplotlib.pyplot.title matplotlib.pyplot.show var47.fit	var47.fit
13549	matplotlib.pyplot.title matplotlib.pyplot.show var54.fit	import_xgboost
13550	var54.fit import_xgboost xgboost=xgboost.XGBRegressor	var57=xgboost.XGBRegressor
13551	import_xgboost xgboost=xgboost.XGBRegressor var57=xgboost.XGBRegressor	var57.fit
13552	xgboost=xgboost.XGBRegressor var57=xgboost.XGBRegressor var57.fit	var3=var3.drop
13553	import_lightgbm var23=numpy.sqrt var28=xgboost.XGBRegressor	var29=lightgbm.LGBMRegressor
13554	var23=numpy.sqrt var28=xgboost.XGBRegressor var29=lightgbm.LGBMRegressor	var31=numpy.column_stack
13555	import_xgboost var14=numpy.sqrt var15=xgboost.XGBRegressor	var20=numpy.column_stack
13557	var8=var6.transform var9.fit var10=var9.predict	var11=var9.score
13558	var0.info loc var3.fit	var3.score
13559	loc var3.fit var3.score	numpy.mean
13560	var3.score numpy.mean var3.fit	var3.score
13561	numpy.mean var3.fit var3.score	matplotlib.pyplot.figure
13562	var0.describe var0.corr var1.fit	var6=var1.predict
13563	var6=var0.as_matrix T var10.fit	var11.fit
13564	T var10.fit var11.fit	var12.fit
13565	var10.fit var11.fit var12.fit	var11.fit
13566	var11.fit var12.fit var11.fit	var13.fit
13567	var12.fit var11.fit var13.fit	var14.fit
13568	var11.fit var13.fit var14.fit	var15.fit
13569	var13.fit var14.fit var15.fit	var17.append_0
13570	matplotlib.pyplot.show var2.hist var4.fit	var5=var4.predict
13571	var2.hist var4.fit var5=var4.predict	var10=numpy.zeros
13572	var0=pandas.read_csv var1=var0.dropna var5.fit	var5.predict
13573	var0=pandas.read_csv T var6.fit	var7.fit
13574	T var6.fit var7.fit	var8.fit
13575	var5=var0.as_matrix T var9.fit	var10.fit
13576	T var9.fit var10.fit	var11.fit
13577	var9.fit var10.fit var11.fit	var10.fit
13578	var10.fit var11.fit var10.fit	var12.fit
13579	var11.fit var10.fit var12.fit	var13.fit
13580	var10.fit var12.fit var13.fit	var14.fit
13581	var12.fit var13.fit var14.fit	var16.append_0
13582	var14=var13.reshape var15=pandas.DataFrame var18=pandas.DataFrame	var18=var18.transpose
13583	var15=pandas.DataFrame var18=pandas.DataFrame var18=var18.transpose	matplotlib.pyplot.plot
13584	matplotlib.pyplot.plot matplotlib.pyplot.show import_time	var24=var11.drop
13585	import_time var24=var11.drop var25.fit	var25.score
13586	var25.fit var25.score var27.fit	var27.score
13587	var15.head var15.info var12.fit	var12.score
13588	var12.fit var12.score var16.fit	var17=var16.score
13589	var0=pandas.read_csv var7=var6.fit_transform var12.fit	var13=var12.score
13590	var7=var6.fit_transform var12.fit var13=var12.score	var14=var12.predict
13591	var0=pandas.read_csv var0.head var3=numpy.asmatrix	var4=numpy.asmatrix
13592	var0.head var3=numpy.asmatrix var4=numpy.asmatrix	var5=numpy.ravel
13593	var3=numpy.asmatrix var4=numpy.asmatrix var5=numpy.ravel	var6=numpy.ravel
13594	var4=numpy.asmatrix var5=numpy.ravel var6=numpy.ravel	matplotlib.pyplot.scatter
13595	matplotlib.pyplot.show matplotlib.pyplot.show var7.fit	var8=var7.predict
13596	var4=var4.set_index var6=var4.drop var13.fit	var14=var13.predict
13597	var0=var0.drop var1=seaborn.pairplot var4.fit	var5=var4.predict
13598	var1=seaborn.pairplot var4.fit var5=var4.predict	import_statsmodels.formula.api
13599	var2.head var2.describe var4.fit	var6=var4.predict
13600	var9.set_index var8.mean var10.fit	var6=var10.predict
13601	seaborn.barplot matplotlib.pyplot.xticks var12.fit	var6=var12.predict
13602	seaborn.barplot matplotlib.pyplot.xticks var10.fit	var6=var10.predict
13603	var9=var8.predict matplotlib.pyplot.scatter var11.fit	var12=var11.predict
13604	matplotlib.pyplot.scatter var11.fit var12=var11.predict	var14=var13.fit
13605	var11.fit var12=var11.predict var14=var13.fit	var15=var14.predict
13606	var12=var11.predict var14=var13.fit var15=var14.predict	var16.mean
13607	var15=var14.predict var16.mean var19.fit	var15=var19.predict
13608	var19=var19.append_0 var19.drop_duplicates numpy.shape	var35.set_params
13609	var19.drop_duplicates numpy.shape var35.set_params	var35.fit
13610	numpy.shape var35.set_params var35.fit	var36.append_0
13611	var35.set_params var35.fit var36.append_0	var37=matplotlib.pyplot.gca
13612	matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var38.fit	var35.fit
13613	var19=var19.append_0 var19.drop_duplicates var53.fit	var55=var53.score
13614	var31.append_0 var32.append_1 var34.fit	var39=var9.fit_transform
13615	seaborn.jointplot seaborn.heatmap var3.fit	var4=pandas.DataFrame
13616	seaborn.heatmap var3.fit var4=pandas.DataFrame	var5=var3.predict
13617	matplotlib.pyplot.colorbar matplotlib.pyplot.show var5.fit	var5.score
