	Line	Next
6627	import_gc	var1=pandas.to_numeric
6628	import_ctypes	matplotlib.pyplot.xkcd
6629	var3=var0.drop var4=var1.drop import_xgboost	var5.fit
6631	import_os import_sys	import_operator
6632	import_os import_sys import_operator	import_numpy
6633	import_sys import_operator import_numpy	import_pandas
6634	import_operator import_numpy import_pandas	import_xgboost
6635	import_numpy import_pandas import_xgboost	import_random
6636	import_pandas import_xgboost import_random	import_seaborn
6637	import_xgboost import_random import_seaborn	var0=seaborn.color_palette
6638	import_random import_seaborn var0=seaborn.color_palette	seaborn.set
6639	import_seaborn var0=seaborn.color_palette seaborn.set	seaborn.set
6640	var0=seaborn.color_palette seaborn.set seaborn.set	var1=pandas.read_csv
6641	import_matplotlib.pyplot seaborn.heatmap import_numpy	import_numpy
6642	seaborn.heatmap import_numpy import_numpy	import_pandas
6643	import_numpy import_numpy import_pandas	var0=pandas.read_csv
6655	import_statsmodels.api	import_numpy
6656	import_statsmodels.api import_numpy	import_pandas
6657	import_statsmodels.api import_numpy import_pandas	import_matplotlib.pyplot
6660	import_matplotlib.pyplot import_seaborn import_xgboost	import_datetime
6661	import_seaborn import_xgboost import_datetime	import_scipy
6662	import_xgboost import_datetime import_scipy	var6=numpy.std
6668	import_seaborn import_xgboost import_datetime	var0=pandas.read_csv
6669	var28.fit var28.fit import_sklearn	var29=numpy.zeros
6670	var58=var57.merge var60.head import_statsmodels.api	dt
6678	import_seaborn import_xgboost import_datetime	var5=pandas.read_csv
6687	var1=pandas.merge var0.head import_matplotlib.pyplot	import_seaborn
6688	var0.head import_matplotlib.pyplot import_seaborn	ix
6689	var3=numpy.log1p var0.drop import_xgboost	var12=xgboost.DMatrix
6695	import_pandas import_matplotlib.pyplot import_seaborn	var6=pandas.read_csv
6696	var0=pandas.read_csv var1=pandas.read_csv import_seaborn	import_hypertools
6697	var1=pandas.read_csv import_seaborn import_hypertools	seaborn.violinplot
6698	matplotlib.pyplot.xticks matplotlib.pyplot.show import_numpy	import_pandas
6699	matplotlib.pyplot.show import_numpy import_pandas	import_xgboost
6700	import_numpy import_pandas import_xgboost	import_matplotlib.pyplot
6701	import_pandas import_xgboost import_matplotlib.pyplot	var37=pandas.read_csv
6702	var36=pandas.DataFrame var36.to_csv import_numpy	import_pandas
6703	var36.to_csv import_numpy import_pandas	import_matplotlib.pyplot
6707	import_seaborn import_xgboost import_datetime	var53=pandas.read_csv
6714	import_pandas import_xgboost import_matplotlib.pyplot	var1=pandas.read_csv
6715	var0=pandas.read_csv var0.head import_matplotlib.pyplot	matplotlib.pyplot.scatter
6716	matplotlib.pyplot.scatter matplotlib.pyplot.show import_seaborn	seaborn.distplot
6717	var4=numpy.arange matplotlib.pyplot.show import_sklearn	import_xgboost
6718	matplotlib.pyplot.show import_sklearn import_xgboost	price_doc
6719	var0=pandas.read_csv var0.head import_matplotlib.pyplot	import_seaborn
6720	var0.head import_matplotlib.pyplot import_seaborn	matplotlib.pyplot.scatter
6723	import_pandas import_numpy import_xgboost	import_os
6724	import_numpy import_xgboost import_os	var1=pandas.read_csv
6725	var6=var5.predict var7=var5.predict matplotlib.pyplot.scatter	matplotlib.pyplot.scatter
6726	var7=var5.predict matplotlib.pyplot.scatter matplotlib.pyplot.scatter	var8=pandas.DataFrame
6728	pandas.set_option pandas.set_option	pandas.set_option
6729	pandas.set_option pandas.set_option pandas.set_option	pandas.set_option
6730	pandas.set_option pandas.set_option pandas.set_option	var0=pandas.concat
6736	import_seaborn import_xgboost var0=seaborn.color_palette	pandas.set_option
6737	import_xgboost var0=seaborn.color_palette pandas.set_option	var1=pandas.read_csv
6739	var10=var10.tolist var11=var11.tolist import_xgboost	import_math
6740	var11=var11.tolist import_xgboost import_math	var7.drop
6741	var0.hist matplotlib.pyplot.show import_numpy	import_pandas
6742	matplotlib.pyplot.show import_numpy import_pandas	import_matplotlib
6745	import_matplotlib import_matplotlib.pyplot import_seaborn	seaborn.set
6746	import_matplotlib.pyplot import_seaborn seaborn.set	seaborn.countplot
6748	import_matplotlib.pyplot import_seaborn	pandas.set_option
6749	import_matplotlib.pyplot import_seaborn pandas.set_option	var0=pandas.read_csv
6754	import_seaborn import_matplotlib.pyplot	var0=seaborn.color_palette
6755	import_seaborn import_matplotlib.pyplot var0=seaborn.color_palette	pandas.set_option
6756	import_matplotlib.pyplot var0=seaborn.color_palette pandas.set_option	seaborn.set
6757	var0=seaborn.color_palette pandas.set_option seaborn.set	pandas.set_option
6758	pandas.set_option seaborn.set pandas.set_option	var1=pandas.read_csv
6766	var1=pandas.read_csv var2=pandas.read_csv import_matplotlib.pyplot	import_seaborn
6767	var2=pandas.read_csv import_matplotlib.pyplot import_seaborn	matplotlib.pyplot.scatter
6769	var2=pandas.read_csv import_matplotlib.pyplot import_seaborn	import_warnings
6770	import_matplotlib.pyplot import_seaborn import_warnings	seaborn.distplot
6771	var6=pandas.concat var7=var4.corr import_seaborn	import_matplotlib.pyplot
6772	var7=var4.corr import_seaborn import_matplotlib.pyplot	var12=pandas.concat
6776	import_pandas import_seaborn import_matplotlib.pyplot	pandas.set_option
6777	import_seaborn import_matplotlib.pyplot pandas.set_option	numpy.set_printoptions
6778	import_matplotlib.pyplot pandas.set_option numpy.set_printoptions	pandas.set_option
6779	pandas.set_option numpy.set_printoptions pandas.set_option	var0=pandas.read_csv
6781	import_seaborn	import_matplotlib.pylab
6782	import_seaborn import_matplotlib.pylab	import_warnings
6783	import_seaborn import_matplotlib.pylab import_warnings	import_keras
6784	import_matplotlib.pylab import_warnings import_keras	var0=pandas.read_csv
6785	var4.plot	var5.plot
6786	var4.plot var5.plot	var4.plot
6790	import_pandas import_xgboost import_matplotlib.pyplot	var0=pandas.read_csv
6799	var17.fit var18=var17.predict import_matplotlib.pyplot	var20=pandas.DataFrame
6800	var18=var17.predict import_matplotlib.pyplot var20=pandas.DataFrame	matplotlib.pyplot.plot
6801	import_matplotlib.pyplot var20=pandas.DataFrame matplotlib.pyplot.plot	var18=var17.predict
6810	import_matplotlib.pyplot import_seaborn import_xgboost	var0=pandas.read_csv
6811	var7.add_dense var7.compile import_pandas	import_numpy
6812	var7.compile import_pandas import_numpy	import_sklearn.preprocessing
6813	import_pandas import_numpy import_sklearn.preprocessing	import_math
6814	import_numpy import_sklearn.preprocessing import_math	import_xgboost
6815	import_sklearn.preprocessing import_math import_xgboost	import_fancyimpute
6816	import_math import_xgboost import_fancyimpute	var4=pandas.read_csv
6826	import_pandas import_seaborn import_matplotlib.pyplot	seaborn.set
6827	import_seaborn import_matplotlib.pyplot seaborn.set	var0=pandas.read_csv
6835	import_xgboost import_datetime import_scipy	var5=pandas.read_csv
6838	import_numpy import_pandas import_xgboost	import_datetime
6839	import_pandas import_xgboost import_datetime	var1=pandas.read_csv
6840	price_doc var4=var0.drop import_xgboost	var7=xgboost.DMatrix
6843	import_numpy import_pandas import_seaborn	import_math
6844	import_pandas import_seaborn import_math	import_matplotlib.pyplot
6845	import_seaborn import_math import_matplotlib.pyplot	var0=pandas.read_csv
6846	var19=var18.func_desc var19.head var20=pandas.DataFrame	dt
6847	var19.head var20=pandas.DataFrame dt	dt
6848	var20=pandas.DataFrame dt dt	seaborn.boxplot
6852	import_matplotlib.pyplot import_seaborn import_numpy	import_warnings
6853	import_seaborn import_numpy import_warnings	var0=seaborn.color_palette
6854	import_numpy import_warnings var0=seaborn.color_palette	var1=pandas.read_csv
6855	matplotlib.pyplot.xlabel matplotlib.pyplot.show import_numpy	import_pandas
6872	var3=pandas.read_csv numpy.zeros import_numpy	import_pandas
6873	numpy.zeros import_numpy import_pandas	import_matplotlib.pyplot
6877	import_seaborn import_xgboost import_datetime	import_numpy
6878	import_xgboost import_datetime import_numpy	import_pandas
6879	import_datetime import_numpy import_pandas	import_matplotlib.pyplot
6883	import_seaborn import_xgboost import_datetime	var6=pandas.read_csv
6884	var10=numpy.percentile var11=numpy.percentile import_numpy	import_pandas
6885	var11=numpy.percentile import_numpy import_pandas	import_matplotlib.pyplot
6899	var0.head seaborn.countplot import_spacy	import_nltk
6900	seaborn.countplot import_spacy import_nltk	vocab
6901	var16.plot var17.plot seaborn.set_style	seaborn.set
6902	var22=var21.fit_transform var22=var21.fit_transform import_xgboost	import_lightgbm
6903	var22=var21.fit_transform import_xgboost import_lightgbm	var25=var0.drop
6904	var5=var5.replace var5=var5.replace import_codecs	var13.append_0
6905	var5=var5.split var17.append_1 var19.fit_on_texts	var19.fit_on_texts
6906	var17.append_1 var19.fit_on_texts var19.fit_on_texts	var21=var19.texts_to_sequences
6907	var19.fit_on_texts var19.fit_on_texts var21=var19.texts_to_sequences	var22=var19.texts_to_sequences
6908	var19.fit_on_texts var21=var19.texts_to_sequences var22=var19.texts_to_sequences	var16=numpy.array
6909	var21=var19.texts_to_sequences var22=var19.texts_to_sequences var16=numpy.array	import_gc
6910	var22=var19.texts_to_sequences var16=numpy.array import_gc	var26.add_embedding
6911	var3.head var2.head import_re	var1.head
6912	var32.head var32.to_csv import_xgboost	var1.head
6913	import_pickle	var5=pandas.DataFrame
6914	var0=pandas.read_csv var0.head import_textblob	var1=var0.as_matrix
6915	matplotlib.pyplot.imshow matplotlib.pyplot.axis var32.append_0	var24.append_1
6916	matplotlib.pyplot.axis var32.append_0 var24.append_1	var32.append_0
6917	var32.append_0 var24.append_1 var32.append_0	var24.append_1
6918	var24.append_1 var32.append_0 var24.append_1	var50=var49.fit_transform
6919	var3.fit var4=var3.predict_proba import_nltk	var8=var8.divide
6920	matplotlib.pyplot.axis var0.head var6.update	var16.append_0
6927	import_matplotlib.pyplot import_seaborn import_nltk	import_string
6928	import_seaborn import_nltk import_string	import_xgboost
6929	import_nltk import_string import_xgboost	var0=seaborn.color_palette
6930	import_string import_xgboost var0=seaborn.color_palette	var2=pandas.read_csv
6931	import_matplotlib.pyplot var8=var7.transform var10=numpy.array	import_scipy
6932	var8=var7.transform var10=numpy.array import_scipy	var12.fit
6933	var2=pandas.read_csv var1.head import_string	import_matplotlib.pyplot
6934	var1.head import_string import_matplotlib.pyplot	import_xgboost
6935	import_string import_matplotlib.pyplot import_xgboost	var14=var13.fit_transform
6936	import_nltk	var5=var5.lower
6937	var0=pandas.read_csv import_gensim	var6.extend
6938	import_codecs	var0=pandas.read_csv
6939	var0.head var0.head var6=var6.lower	var9=var8.fit_transform
6940	var0.head var6=var6.lower var9=var8.fit_transform	var11=var10.fit_transform
6941	var17=var16.fit_transform var19=var18.fit_transform var20=pandas.DataFrame	var24.fit
6942	matplotlib.pyplot.title matplotlib.pyplot.show import_json	import_random
6943	matplotlib.pyplot.show import_json import_random	import_IPython.display
6944	import_json import_random import_IPython.display	import_json
6945	import_random import_IPython.display import_json	import_random
6946	var0.head var2=var0.as_matrix import_xgboost	var4.fit
6947	var9=var7.tokenize var10=var7.tokenize var17=pandas.DataFrame	var18=pandas.DataFrame
6948	var10=var7.tokenize var17=pandas.DataFrame var18=pandas.DataFrame	var19=pandas.DataFrame
6949	var17=pandas.DataFrame var18=pandas.DataFrame var19=pandas.DataFrame	var17=var17.sort_values
6950	var0=pandas.read_csv var0.head import_seaborn	seaborn.countplot
6951	values seaborn.boxplot import_nltk	var3=var2.fit_transform
6952	var9=var8.predict numpy.mean import_xgboost	import_lightgbm
6953	numpy.mean import_xgboost import_lightgbm	var12=xgboost.XGBClassifier
6954	var0=pandas.read_csv var0.head import_nltk	var1.extend
6955	var8=var7.tokenize	var9=var7.tokenize
6956	var8=var7.tokenize var9=var7.tokenize	var10=var7.tokenize
6957	var8=var7.tokenize var9=var7.tokenize var10=var7.tokenize	matplotlib.pyplot.bar
6958	var40.plot var41.plot var46.plot	var47.plot
6961	import_os import_numpy import_pandas	import_nltk
6962	import_numpy import_pandas import_nltk	import_random
6963	import_pandas import_nltk import_random	import_re
6964	import_nltk import_random import_re	var2.head
6965	import_string var0.head numpy.array	var0.head
6966	import_string	import_matplotlib.pyplot
6967	import_string import_matplotlib.pyplot	import_plotly.graph_objs
6968	import_string import_matplotlib.pyplot import_plotly.graph_objs	import_nltk
6969	import_matplotlib.pyplot import_plotly.graph_objs import_nltk	import_spacy
6970	import_plotly.graph_objs import_nltk import_spacy	import_urllib
6971	import_nltk import_spacy import_urllib	var7=pandas.read_csv
6972	var1=pandas.read_csv var0.head import_nltk	import_spacy
6973	var0.head import_nltk import_spacy	var6=var6.assign
6974	matplotlib.pyplot.axis matplotlib.pyplot.show import_tensorflow	import_tensorflow.contrib.learn
6975	matplotlib.pyplot.show import_tensorflow import_tensorflow.contrib.learn	var45.fit
6976	var9=var8.texts_to_sequences var10=var8.texts_to_sequences import_gensim	var19=numpy.zeros
6977	var10=var8.texts_to_sequences import_gensim var19=numpy.zeros	shape
6978	var13=var4.evaluate var14=var4.predict import_pickle	import_h5py
6979	var14=var4.predict import_pickle import_h5py	var4.save
6980	import_sys var22.train var24=pandas.DataFrame	var25=var22.most_similar
6981	matplotlib.pyplot.show var8=var8.apply var9=var8.apply	var2.head
6986	var35=pandas.DataFrame var35=pandas.DataFrame matplotlib.pyplot.figure	matplotlib.pyplot.scatter
6987	var0=pandas.read_csv var0.head import_nltk	var1=var0.copy
6988	import_nltk var1=var0.copy import_re	var3=var3.lower
6989	import_numpy	import_string
6990	import_numpy import_string	import_re
6991	import_numpy import_string import_re	import_xgboost
6992	import_string import_re import_xgboost	import_operator
6993	import_re import_xgboost import_operator	import_nltk
6994	import_xgboost import_operator import_nltk	import_matplotlib.pyplot
6995	import_operator import_nltk import_matplotlib.pyplot	var0=pandas.read_csv
6996	var0=pandas.read_csv var0.head import_string	var0.head
6997	import_string var0.head import_matplotlib.pyplot	import_seaborn
6999	import_matplotlib.pyplot import_seaborn seaborn.set_style	seaborn.boxplot
7001	import_pandas import_numpy	import_mglearn
7002	import_pandas import_numpy import_mglearn	import_matplotlib.pyplot
7003	import_numpy import_mglearn import_matplotlib.pyplot	import_nltk
7004	import_mglearn import_matplotlib.pyplot import_nltk	import_itertools
7005	import_matplotlib.pyplot import_nltk import_itertools	var0=pandas.read_csv
7006	var29.append_0 var35=var34.fit_transform var36.update	named_steps
7007	import_random var1=var0.to_dict import_numpy	import_matplotlib.pyplot
7008	var1=var0.to_dict import_numpy import_matplotlib.pyplot	var7=var13.fit_transform
7009	matplotlib.pyplot.axis matplotlib.pyplot.title import_nltk	import_string
7010	matplotlib.pyplot.title import_nltk import_string	var10=var10.lower
