	Line	Next
14881	var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv	var1=var1.merge
14913	var0=pandas.read_csv var1=pandas.read_csv	var4=pandas.Series
14916	var1=pandas.read_csv var2=pandas.read_csv	var1.sample
14917	var1=pandas.read_csv var2=pandas.read_csv var1.sample	var3=pandas.read_csv
14918	var2=pandas.read_csv var1.sample var3=pandas.read_csv	var3.to_csv
14919	var24=matplotlib.image.imread var25=matplotlib.image.imread import_pandas	var27=pandas.read_csv
14920	var25=matplotlib.image.imread import_pandas var27=pandas.read_csv	var27.sample
14922	var0=pandas.read_csv var0.head	var0.nunique
14924	var0=pandas.read_csv var0.head import_theano	import_numpy
14925	var0.head import_theano import_numpy	import_numpy
14926	var5=pylab.randint var9=var9.append_0 var0=pandas.read_csv	var1=pandas.read_csv
14927	var9=var9.append_0 var0=pandas.read_csv var1=pandas.read_csv	iloc
14928	var0=pandas.read_csv var1=pandas.read_csv iloc	var2=pandas.DataFrame
14929	var1=pandas.read_csv iloc var2=pandas.DataFrame	var4=pandas.merge
14930	iloc var2=pandas.DataFrame var4=pandas.merge	var5=pylab.randint
14937	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.DataFrame	var3.reset_index
14938	var2=pandas.read_csv var3=pandas.DataFrame var3.reset_index	import_os
14939	import_errno import_shutil import_sys	import_os
14940	import_shutil import_sys import_os	import_multiprocessing
14941	import_sys import_os import_multiprocessing	import_csv
14942	import_os import_multiprocessing import_csv	argv
14943	import_multiprocessing import_csv argv	var18.close
14944	import_csv argv var18.close	var18.terminate
14945	argv var18.close var18.terminate	var21=var20.read
14946	var18.close var18.terminate var21=var20.read	var23=var22.convert
14947	var18.terminate var21=var20.read var23=var22.convert	var23.save
14968	matplotlib.pyplot.plot matplotlib.pyplot.show var13=pandas.read_csv	var14=pandas.DataFrame
14969	var13=pandas.read_csv var14=pandas.DataFrame var5=pandas.read_csv	var15=var8.transform
14973	var1=pandas.read_csv var2=pandas.read_csv var4=pandas.read_csv	var4.to_csv
14974	var4.to_csv var4.head var7=pandas.read_csv	var7.to_csv
14975	var7.to_csv var7.head var10=pandas.read_csv	var10.to_csv
14976	var10.to_csv var10.head var13=pandas.read_csv	var13.to_csv
14979	var32=pandas.DataFrame var32.head var33=pandas.read_csv	var34=pandas.DataFrame
14980	var32.head var33=pandas.read_csv var34=pandas.DataFrame	var30=pandas.read_csv
14981	var33=pandas.read_csv var34=pandas.DataFrame var30=pandas.read_csv	var35=pandas.DataFrame
14983	import_matplotlib.pyplot import_seaborn var0=pandas.read_csv	var3=pandas.DataFrame
14985	import_lightgbm import_matplotlib.pyplot var0=pandas.read_csv	var5=pandas.DataFrame
14987	var2.describe var6.fit var7=pandas.read_csv	var8=pandas.DataFrame
14988	var7=pandas.read_csv var8=pandas.DataFrame var9=pandas.read_csv	var8=var8.append_0
14989	var8=pandas.DataFrame var9=pandas.read_csv var8=var8.append_0	var8.describe
14991	var1=pandas.read_csv var1.head	var2=numpy.array
14992	var46=pandas.DataFrame var41=pandas.concat var47=pandas.read_csv	var48=pandas.DataFrame
14993	var41=pandas.concat var47=pandas.read_csv var48=pandas.DataFrame	var9=pandas.read_csv
14995	var2=pandas.read_csv	var6=pandas.DataFrame
14997	matplotlib.pyplot.plot matplotlib.pyplot.show var23=pandas.read_csv	var24=pandas.DataFrame
14998	var0=pandas.read_csv	var3=pandas.DataFrame
15000	var5=pandas.read_csv var5.head	var8=pandas.DataFrame
15002	matplotlib.pyplot.plot matplotlib.pyplot.show var28=pandas.read_csv	var29=pandas.DataFrame
15004	var51.fit var52=var51.predict var54=pandas.read_csv	var55=pandas.DataFrame
15005	var52=var51.predict var54=pandas.read_csv var55=pandas.DataFrame	var33=pandas.read_csv
15006	var54=pandas.read_csv var55=pandas.DataFrame var33=pandas.read_csv	var56=pandas.DataFrame
15008	var27=pandas.DataFrame var27.head var28=pandas.read_csv	var29=pandas.DataFrame
15009	var27.head var28=pandas.read_csv var29=pandas.DataFrame	var25=pandas.read_csv
15010	var28=pandas.read_csv var29=pandas.DataFrame var25=pandas.read_csv	var30=pandas.DataFrame
15016	iloc values var16=pandas.read_csv	var16.head
15017	values var16=pandas.read_csv var16.head	var17=pandas.read_csv
15018	var16=pandas.read_csv var16.head var17=pandas.read_csv	var16=pandas.read_csv
15020	matplotlib.pyplot.legend matplotlib.pyplot.show var18=pandas.read_csv	var18.head
15021	matplotlib.pyplot.show var18=pandas.read_csv var18.head	var19=pandas.read_csv
15022	var18=pandas.read_csv var18.head var19=pandas.read_csv	var18.to_csv
15025	var25.fit var26=pandas.DataFrame var27=pandas.read_csv	var28=pandas.DataFrame
15026	var26=pandas.DataFrame var27=pandas.read_csv var28=pandas.DataFrame	var29=pandas.DataFrame
15027	var27=pandas.read_csv var28=pandas.DataFrame var29=pandas.DataFrame	var21=pandas.read_csv
15028	var28=pandas.DataFrame var29=pandas.DataFrame var21=pandas.read_csv	var32=numpy.zeros
15030	matplotlib.pyplot.ylabel matplotlib.pyplot.plot var24=pandas.read_csv	var25=pandas.DataFrame
15031	matplotlib.pyplot.plot var24=pandas.read_csv var25=pandas.DataFrame	var26=var16.transform
15032	var24=pandas.read_csv var25=pandas.DataFrame var26=var16.transform	var15=pandas.read_csv
15033	var25=pandas.DataFrame var26=var16.transform var15=pandas.read_csv	var25.head
15035	var9.compile var9.fit var10=pandas.read_csv	var11=pandas.DataFrame
15036	var0=pandas.read_csv	var1=numpy.cumsum
15037	var0=pandas.read_csv	var4=pandas.DataFrame
15038	var13=pandas.DataFrame var15.fit var16=pandas.read_csv	var17=pandas.DataFrame
15039	var15.fit var16=pandas.read_csv var17=pandas.DataFrame	var6=pandas.read_csv
15044	var4.append_11 var4.append_12 var0=pandas.read_csv	var5=pandas.DataFrame
15045	var4.append_12 var0=pandas.read_csv var5=pandas.DataFrame	var6=pandas.Series
15046	var0=pandas.read_csv var5=pandas.DataFrame var6=pandas.Series	var5=var5.append_0
15047	var5=pandas.DataFrame var6=pandas.Series var5=var5.append_0	var6=var6.append_1
15048	var6=pandas.Series var5=var5.append_0 var6=var6.append_1	var5.head
15049	var6=var6.append_1 var5.head var8=pandas.read_csv	var9=pandas.DataFrame
15050	var5.head var8=pandas.read_csv var9=pandas.DataFrame	var10=pandas.read_csv
15051	var8=pandas.read_csv var9=pandas.DataFrame var10=pandas.read_csv	var9=var9.append_0
15052	var9=pandas.DataFrame var10=pandas.read_csv var9=var9.append_0	var9.head
15054	var2=pandas.DataFrame var5=pandas.read_csv	var8=numpy.arange
15055	iloc values var10=numpy.zeros	var11=pandas.DataFrame
15056	values var10=numpy.zeros var11=pandas.DataFrame	var13=pandas.read_csv
15057	var10=numpy.zeros var11=pandas.DataFrame var13=pandas.read_csv	var16.fit_transform
15067	values var9.fit var10=pandas.read_csv	var10.head
15069	var39.fit var40=pandas.DataFrame var41=pandas.read_csv	var42=pandas.DataFrame
15070	var40=pandas.DataFrame var41=pandas.read_csv var42=pandas.DataFrame	var28=pandas.read_csv
15071	var41=pandas.read_csv var42=pandas.DataFrame var28=pandas.read_csv	var8=numpy.abs
15072	var42=pandas.DataFrame var28=pandas.read_csv var8=numpy.abs	var35=pandas.concat
15073	var28=pandas.read_csv var8=numpy.abs var35=pandas.concat	var42=var42.append_0
15074	var8=numpy.abs var35=pandas.concat var42=var42.append_0	var43=pandas.DataFrame
15075	var0=numpy.array import_matplotlib.pyplot var1=pandas.read_csv	var1.head
15076	var16.fit var17.fit var18=pandas.read_csv	var19=pandas.DataFrame
15077	var17.update var18.fit var19=pandas.read_csv	var20=pandas.read_csv
15078	var18.fit var19=pandas.read_csv var20=pandas.read_csv	var4.append_0
15079	var19=pandas.read_csv var20=pandas.read_csv var4.append_0	var13=numpy.absolute
15080	var20=pandas.read_csv var4.append_0 var13=numpy.absolute	var11.extend
15081	var4.append_0 var13=numpy.absolute var11.extend	var21=pandas.DataFrame
15083	var3=pandas.read_csv var4=pandas.read_csv	iloc
15084	var25=numpy.zeros var35.fit var36=var4.copy	var37=pandas.read_csv
15085	var35.fit var36=var4.copy var37=pandas.read_csv	iloc
15086	var36=var4.copy var37=pandas.read_csv iloc	var38=numpy.zeros
15087	var37=pandas.read_csv iloc var38=numpy.zeros	var39=var35.predict
15088	iloc var38=numpy.zeros var39=var35.predict	var36.to_csv
15099	var10.fit var11=var10.predict var12=pandas.read_csv	var13=pandas.DataFrame
15103	matplotlib.pyplot.show var3.fit var4=pandas.read_csv	var4.head
15104	var3.fit var4=pandas.read_csv var4.head	var5=pandas.read_csv
15105	var4=pandas.read_csv var4.head var5=pandas.read_csv	var4.to_csv
15106	var0.append_19 var0.append_20 var1=pandas.read_csv	var2=pandas.DataFrame
15107	var0.append_20 var1=pandas.read_csv var2=pandas.DataFrame	var3=pandas.Series
15108	var1=pandas.read_csv var2=pandas.DataFrame var3=pandas.Series	var2=var2.append_0
15109	var2=pandas.DataFrame var3=pandas.Series var2=var2.append_0	var3=var3.append_1
15110	var3=pandas.Series var2=var2.append_0 var3=var3.append_1	var5.fit
15111	var3=var3.append_1 var5.fit var6=pandas.read_csv	var7=pandas.DataFrame
15112	var5.fit var6=pandas.read_csv var7=pandas.DataFrame	var6.to_csv
15113	var6=pandas.read_csv var7=pandas.DataFrame var6.to_csv	var8=pandas.read_csv
15115	var10.fit var11=numpy.stack var12=pandas.read_csv	var13=pandas.DataFrame
15116	var11=numpy.stack var12=pandas.read_csv var13=pandas.DataFrame	var4=pandas.read_csv
15117	var12=pandas.read_csv var13=pandas.DataFrame var4=pandas.read_csv	var11=numpy.stack
15119	var0=pandas.read_csv var0.head	var0.rename
15120	var0.rename var0.head var3=pandas.read_csv	var3.head
15121	var0.head var3=pandas.read_csv var3.head	var4=pandas.read_csv
15122	import_matplotlib	import_pandas
15123	import_matplotlib import_pandas	import_librosa
15124	import_matplotlib import_pandas import_librosa	import_librosa.display
15125	import_pandas import_librosa import_librosa.display	var0=pandas.read_csv
15126	import_librosa import_librosa.display var0=pandas.read_csv	index
15127	import_librosa.display var0=pandas.read_csv index	var4.set_title
15128	var0=pandas.read_csv index var4.set_title	iloc
15131	import_seaborn import_warnings var0=pandas.read_csv	values
15133	import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv	var0.rename
15138	iloc values var7=pandas.read_csv	var8=pandas.DataFrame
15139	var7=pandas.read_csv var8=pandas.DataFrame var5=pandas.read_csv	var9=pandas.concat
15141	var0=pandas.read_csv var0.head	acoustic_data
15144	var11=numpy.resize var9.append_1 var13=pandas.DataFrame	var13.set_index
15145	var9.append_1 var13=pandas.DataFrame var13.set_index	var0=pandas.read_csv
15146	var13=pandas.DataFrame var13.set_index var0=pandas.read_csv	var13=var13.reindex
15147	var13.set_index var0=pandas.read_csv var13=var13.reindex	var0.to_csv
15152	var0=pandas.read_csv var5=pandas.DataFrame var6=pandas.Series	var5.describe
15153	var5=pandas.DataFrame var6=pandas.Series var5.describe	var5=var5.append_0
15154	var6=pandas.Series var5.describe var5=var5.append_0	var6=var6.append_1
15155	var5.describe var5=var5.append_0 var6=var6.append_1	var8.fit
15156	matplotlib.pyplot.legend matplotlib.pyplot.show var14=pandas.read_csv	var11=pandas.DataFrame
15157	matplotlib.pyplot.show var14=pandas.read_csv var11=pandas.DataFrame	var11=var8.transform
15158	var14=pandas.read_csv var11=pandas.DataFrame var11=var8.transform	var15=pandas.read_csv
15159	var11=pandas.DataFrame var11=var8.transform var15=pandas.read_csv	var11=var11.append_0
15160	var11=var8.transform var15=pandas.read_csv var11=var11.append_0	var11=var11.reshape
15161	import_matplotlib.pyplot import_matplotlib.pyplot var0=pandas.read_csv	var0.head
15164	var0=pandas.read_csv	time_to_failure
15165	import_librosa import_librosa.display import_os	var6.append_0
15167	var3=matplotlib.pyplot.twinx matplotlib.pyplot.plot var14=pandas.read_csv	matplotlib.pyplot.title
15168	matplotlib.pyplot.plot var14=pandas.read_csv matplotlib.pyplot.title	matplotlib.pyplot.plot
15169	var14=pandas.read_csv matplotlib.pyplot.title matplotlib.pyplot.plot	var15=pandas.read_csv
15170	matplotlib.pyplot.title matplotlib.pyplot.plot var15=pandas.read_csv	matplotlib.pyplot.title
15171	matplotlib.pyplot.plot var15=pandas.read_csv matplotlib.pyplot.title	matplotlib.pyplot.plot
15172	var15=pandas.read_csv matplotlib.pyplot.title matplotlib.pyplot.plot	var16=pandas.read_csv
15173	matplotlib.pyplot.title matplotlib.pyplot.plot var16=pandas.read_csv	matplotlib.pyplot.title
15174	matplotlib.pyplot.plot var16=pandas.read_csv matplotlib.pyplot.title	matplotlib.pyplot.plot
15175	var9=pandas.DataFrame var9.to_csv var9=pandas.read_csv	var12=numpy.linspace
15177	var0=pandas.read_csv var0.rename	seaborn.lineplot
15178	matplotlib.pyplot.plot matplotlib.pyplot.show var15=pandas.read_csv	var16=pandas.DataFrame
15184	var0.head var0.rename var3=pandas.read_csv	var4=pandas.read_csv
15189	iloc values var7.head	var10.append_0
15191	var0=pandas.read_csv	import_plotly.offline
15193	matplotlib.pyplot.title matplotlib.pyplot.show var7.to_csv	var8.to_csv
15194	matplotlib.pyplot.show var7.to_csv var8.to_csv	var7=pandas.DataFrame
15195	var23=var20.fit var23.summary var24=pandas.read_csv	var25=pandas.read_csv
15196	var23.summary var24=pandas.read_csv var25=pandas.read_csv	var26=pandas.DataFrame
15197	var24=pandas.read_csv var25=pandas.read_csv var26=pandas.DataFrame	var28=pandas.read_csv
15198	var25=pandas.read_csv var26=pandas.DataFrame var28=pandas.read_csv	var29=var23.get_forecast
15199	var26=pandas.DataFrame var28=pandas.read_csv var29=var23.get_forecast	var27.append_0
15200	var28=pandas.read_csv var29=var23.get_forecast var27.append_0	var30.to_csv
15201	import_pmdarima import_warnings var0=pandas.read_csv	var1=pandas.read_csv
15202	import_warnings var0=pandas.read_csv var1=pandas.read_csv	var0=pandas.DataFrame
15204	matplotlib.pyplot.legend matplotlib.pyplot.grid var2=pandas.read_csv	var9=pandas.DataFrame
15205	var18=pandas.DataFrame var18.head var19=pandas.read_csv	var20=pandas.DataFrame
15206	var18.head var19=pandas.read_csv var20=pandas.DataFrame	var20.describe
15207	var19=pandas.read_csv var20=pandas.DataFrame var20.describe	var11=pandas.read_csv
15208	var24=numpy.zeros var19.head var19.to_csv	var26.fit
15210	var1=pandas.read_csv var1.head	import_dask.dataframe
15212	var2=pandas.read_csv var3=pandas.read_csv	var3.head
15213	var2=pandas.read_csv var3=pandas.read_csv var3.head	var5=pandas.read_csv
15214	var3=pandas.read_csv var3.head var5=pandas.read_csv	var2.head
15215	var22=pandas.DataFrame var22.head var23=pandas.read_csv	var24=pandas.DataFrame
15216	var22.head var23=pandas.read_csv var24=pandas.DataFrame	var5=pandas.read_csv
15217	var23=pandas.read_csv var24=pandas.DataFrame var5=pandas.read_csv	var25=pandas.DataFrame
15226	var18.head var19=pandas.read_csv var20=pandas.DataFrame	var21=pandas.DataFrame
15227	var19=pandas.read_csv var20=pandas.DataFrame var21=pandas.DataFrame	var16=pandas.read_csv
15228	var20=pandas.DataFrame var21=pandas.DataFrame var16=pandas.read_csv	var21.head
15230	var16.fit var15.fit var21=pandas.read_csv	var22=pandas.DataFrame
15231	var15.fit var21=pandas.read_csv var22=pandas.DataFrame	var23=var8.transform
15232	var21=pandas.read_csv var22=pandas.DataFrame var23=var8.transform	var21.drop
15233	var22=pandas.DataFrame var23=var8.transform var21.drop	var21.to_csv
15234	var23=var8.transform var21.drop var21.to_csv	var5=pandas.read_csv
15239	var4=pandas.read_csv var5=pandas.read_csv var6=pandas.read_csv	var4.head
15244	var18=numpy.array var16.close var20=pandas.read_csv	var7=var6.create_dataset
15245	var16.close var20=pandas.read_csv var7=var6.create_dataset	var22.append_0
15246	var20=pandas.read_csv var7=var6.create_dataset var22.append_0	var22=numpy.array
15249	var29.head var7.head var6.to_csv	var7.to_csv
15250	var7.head var6.to_csv var7.to_csv	var29.to_csv
15253	var0.rename var0.head import_os	var3=pandas.read_csv
15254	var0.head import_os var3=pandas.read_csv	var4=pandas.read_csv
15255	var0=var0.drop var0.head var13=pandas.read_csv	var19=numpy.zeros
15258	var1=pandas.read_csv var2=var1.copy	var3=var1.pop
15259	var1=pandas.read_csv var2=var1.copy var3=var1.pop	var1.describe
15260	matplotlib.pyplot.legend matplotlib.pyplot.show var11=pandas.read_csv	var12=var11.pop
15261	matplotlib.pyplot.show var11=pandas.read_csv var12=var11.pop	var13=var8.predict_proba
15262	var11=pandas.read_csv var12=var11.pop var13=var8.predict_proba	var13=pandas.DataFrame
15263	var28.compile var35=var28.fit_generator var37=var28.predict	var38=pandas.DataFrame
15264	var35=var28.fit_generator var37=var28.predict var38=pandas.DataFrame	var39.write
15265	var37=var28.predict var38=pandas.DataFrame var39.write	var38.tail
15266	var38=pandas.DataFrame var39.write var38.tail	import_matplotlib.pyplot
15268	var0=pandas.read_csv var1=var0.copy	var2=var0.pop
15269	var0=pandas.read_csv var1=var0.copy var2=var0.pop	var3=var0.pop
15270	matplotlib.pyplot.ylabel matplotlib.pyplot.title var8=pandas.read_csv	var9=var8.pop
15274	matplotlib.pyplot.legend matplotlib.pyplot.show var9=pandas.read_csv	var10=var9.pop
15275	matplotlib.pyplot.show var9=pandas.read_csv var10=var9.pop	var11=var6.predict_proba
15276	var9=pandas.read_csv var10=var9.pop var11=var6.predict_proba	var11=pandas.DataFrame
15280	matplotlib.pyplot.legend matplotlib.pyplot.show var8=pandas.read_csv	var9=var8.pop
15281	matplotlib.pyplot.show var8=pandas.read_csv var9=var8.pop	var10=var6.predict_proba
15282	var8=pandas.read_csv var9=var8.pop var10=var6.predict_proba	var10=pandas.DataFrame
15283	var9=var8.pop var10=var6.predict_proba var10=pandas.DataFrame	var11.write
15286	var0=pandas.read_csv var1=var0.copy var2=var0.pop	var0.head
15287	var1=var0.copy var2=var0.pop var0.head	var3=var0.pop
15288	var9.append_1 var6.fit var14=pandas.read_csv	var15=var14.pop
15289	var6.fit var14=pandas.read_csv var15=var14.pop	var16=var6.predict_proba
15295	var0=pandas.read_csv var1=var0.pop	var2=var0.copy
15296	var0=pandas.read_csv var1=var0.pop var2=var0.copy	var3=var0.pop
15297	var2=var0.copy var3=var0.pop var6=pandas.read_csv	var7=var6.pop
15298	var3=var0.pop var6=pandas.read_csv var7=var6.pop	var8.add_dense
15300	var0=pandas.read_csv var0.info	var1=var0.copy
15301	var0=pandas.read_csv var0.info var1=var0.copy	var2.sort
15302	var16=var8.transform var18=var10.predict var19=pandas.read_csv	var20=var19.pop
