Masked	Next masked
import_pandas import_numpy var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var0=pandas.merge var0=var0.drop var1=pandas.merge var6=numpy.concatenate var6=pandas.DataFrame var9=var8.fit_transform var11=var10.fit_transform var12=var10.fit_transform var13=var10.fit_transform var14=var10.fit_transform var15=var10.fit_transform var16=var10.fit_transform var17=var10.fit_transform var18=var10.fit_transform var19=var10.fit_transform var20=var10.fit_transform var21=var10.fit_transform var22=var10.fit_transform var23=var10.fit_transform var24=var10.fit_transform var25.fit var26=var25.transform var27=keras.utils.to_categorical var28.add_dense var28.add_dropout var29.add_dense var29.add_dropout var30.add_dense var30.add_dropout var31.add_dense var31.add_dropout var32.add_dense var32.add_dropout var33.add_dense var33.add_dropout var34.add_dense var34.add_dropout var35.add_dense var35.add_dropout var36.add_dense var36.add_dropout var37.add_dense var37.add_dropout var38.add_dense var38.add_dropout var39.add_dense var39.add_dropout var40.add_dense var40.add_dropout var41.add_dense var41.add_dropout var43.add var43.add_dense var43.compile 	import_numpy import_pandas var44=pandas.read_csv var45=pandas.read_csv var46=pandas.read_csv var47=pandas.read_csv var47=var47.merge 
var23=lightgbm.Dataset var24=lightgbm.Dataset var25=lightgbm.train 	var26=var25.predict 
var14.fit 	var16=pandas.read_csv var16.to_csv var16.head 
var22.fit var23.add_dense var23.add_dropout var23.add_dense var23.add_dropout var23.add_dense var23.add_dropout var23.add_dense var23.add_dense var23.add_dense var23.add_dense var23.compile 	var24=var22.predict_proba 
var21=lightgbm.train 	import_matplotlib.pyplot lightgbm.plot_importance 
var32.compile 	shape var48=numpy.zeros var53=numpy.arange var55=numpy.array 
import_math shape 	var66=numpy.arange var67.append_0 var68.append_1 
var32.fit_generator 	shape var48=numpy.zeros var53=numpy.arange var55=numpy.array 
shape var48=numpy.zeros var53=numpy.arange var55=numpy.array 	var32.load_weights shape var78=numpy.empty var80=var32.predict 
var18.fit 	var19=var18.predict_proba 
var19.fit 	var20=pandas.get_dummies var20.to_csv 
var34.fit 	var35=var16.transform 
var39=var19.texts_to_sequences 	var6=var11.predict 
loc 	var13=var13.apply 
var3.to_feather 	var4=pandas.read_feather 
var13=lightgbm.Dataset var14=lightgbm.Dataset var15=lightgbm.train 	var4.describe 
var9.fit var10=var9.predict 	var11=pandas.get_dummies 
import_eli5 	var28=var21.predict var29=pandas.read_csv var29.to_csv 
var9=tensorflow.greater var8=var8.filter 	var11=pandas.DataFrame var12=pandas.to_datetime var11=pandas.DataFrame var12=pandas.to_datetime var13=numpy.array var14=numpy.array var15=numpy.array 
var38=tensorflow.constant var39=tensorflow.constant var40=tensorflow.constant var41=tensorflow.constant var42=tensorflow.constant var43=tensorflow.constant var44=tensorflow.constant var45=tensorflow.constant var46=tensorflow.clip_by_value 	var8=var8.map var8=var8.skip var8=var8.take 
var81.train var84=var81.evaluate 	var87=var81.predict var88=pandas.read_csv var89=pandas.Series var90.to_csv 
var30=xgboost.DMatrix var31=xgboost.DMatrix var29=xgboost.train 	var32=pandas.read_csv var34=var32.drop var35=var29.predict 
var30.fit 	var31=var30.predict var32=numpy.sqrt 
var20=var19.drop var22=xgboost.DMatrix var18=xgboost.train 	xgboost.plot_importance 
xgboost.plot_importance 	var23=pandas.read_csv 
var8=xgboost.XGBRegressor var8.fit xgboost.plot_importance 	var1=var1.drop 
var14=xgboost.XGBRegressor 	var14.fit 
var14.fit 	var15=var14.predict var16=var14.predict var17=numpy.sqrt var18=numpy.sqrt 
var24.fit 	import_warnings var25=numpy.sqrt var26=numpy.sqrt 
var24.fit 	matplotlib.pyplot.figure matplotlib.pyplot.ylabel matplotlib.pyplot.title 
var59.fit 	var37=pandas.DataFrame var37.to_csv matplotlib.pyplot.title 
var30.summary 	var32=var30.fit 
import_xgboost var12=xgboost.DMatrix var13=xgboost.DMatrix var15=xgboost.train var16=xgboost.cv 	import_pickle 
import_pickle 	var17=var15.predict var18=var15.predict 
var14=xgboost.DMatrix 	var16=var15.predict 
var22=xgboost.DMatrix 	var23=var15.predict 
var89=xgboost.train 	var89=xgboost.train 
var89=xgboost.train 	var91=var89.predict var92=var89.predict var84.set_base_margin var85.set_base_margin 
var47=lightgbm.LGBMRegressor var47.fit 	var48=numpy.column_stack 
var30=tensorflow.constant var31=tensorflow.constant var32=tensorflow.constant var33=tensorflow.constant var34=tensorflow.constant var35=tensorflow.constant var36=tensorflow.constant var37=tensorflow.constant var38=tensorflow.clip_by_value 	var8=var8.map var8=var8.skip var8=var8.take 
var37.compile 	var37.fit 
var18.train 	var19=var18.predict 
import_xgboost var14=xgboost.DMatrix var15=xgboost.DMatrix var13=xgboost.train 	import_matplotlib.pyplot var16=pandas.DataFrame 
var9=var8.fit 	var10=var8.predict var11=pandas.DataFrame var11.to_csv 
var15.fit 	var16=var15.predict var11=pandas.DataFrame var11.to_csv 
var19=keras.layers.Input var21=keras.layers.Input var24=keras.layers.Input var25=keras.layers.concatenate var30.summary 	var30.compile var30.fit_generator 
var30.compile var30.fit_generator 	var31=pandas.read_csv var31.info 
var32=numpy.clip 	seaborn.distplot 
var10=xgboost.DMatrix var11=xgboost.train 	var12=pandas.read_csv 
var41=var40.model_interference 	var42=pandas.DataFrame var42.to_csv 
var18=xgboost.train 	var19=var18.predict 
var52.add_dense var52.add_batchnormalization var52.add_dense var52.add_batchnormalization var52.add_dense var52.add_batchnormalization var52.add_dense var52.add_batchnormalization var52.add_dense var52.add_batchnormalization var52.add_dense var53=keras.adam var52.compile 	var54.add_dense var54.add_batchnormalization var54.add_dense var54.add_batchnormalization var54.add_dense var54.add_batchnormalization var54.add_dense var54.add_batchnormalization var54.add_dense var54.add_batchnormalization var54.add_dense var53=keras.adam var54.compile 
var54.add_dense var54.add_batchnormalization var54.add_dense var54.add_batchnormalization var54.add_dense var54.add_batchnormalization var54.add_dense var54.add_batchnormalization var54.add_dense var54.add_batchnormalization var54.add_dense var53=keras.adam var54.compile 	var52.summary var55=var52.fit 
var52.summary var55=var52.fit 	var54.summary var56=var54.fit 
var54.summary var56=var54.fit 	var58=var52.predict var59=var54.predict var61=pandas.concat var62=numpy.concatenate var65=pandas.read_csv var65.head var67=pandas.DataFrame var66.append_0 
var19=tensorflow.constant var20=tensorflow.constant var21=tensorflow.constant var22=tensorflow.constant var23=tensorflow.constant var24=tensorflow.constant var25=tensorflow.constant var26=tensorflow.constant var27=tensorflow.clip_by_value 	var7=var7.map var7=var7.skip var7=var7.take 
var41.train var42=var41.evaluate 	var45=var41.predict var46=pandas.read_csv var47=pandas.Series var48.to_csv 
var42=var41.fit 	cv_results_ cv_results_ cv_results_ 
cv_results_ cv_results_ cv_results_ 	best_params_ best_params_ 
best_params_ best_params_ 	var46.fit 
var21.add_dense var21.add_dense var21.add_dense var21.add_dense var21.add_dense 	var21.summary 
var21.summary 	var21.compile 
var21.compile 	var21.fit 
var25=var25.fit 	var1.head 
var5=xgboost.DMatrix var6=xgboost.DMatrix 	var8=xgboost.cv 
max 	var10=xgboost.train var11=var10.predict var12=var10.predict 
var9.fit var10=var9.predict 	var11.fit var12=var11.predict 
var11.fit var12=var11.predict 	var13=xgboost.DMatrix var14=xgboost.DMatrix 
var17=xgboost.train 	var18=var17.predict 
var40.fit 	var39=var40.predict numpy.sqrt 
var4=numpy.matmul 	var5=pandas.read_csv 
var14=numpy.matmul 	import_tensorflow import_math import_matplotlib.pyplot import_h5py var15=tensorflow.placeholder var16=tensorflow.placeholder var20=tensorflow.Variable var21=tensorflow.Variable var22=tensorflow.Variable var23=tensorflow.Variable var24=tensorflow.Variable var25=tensorflow.Variable var12=numpy.transpose var13=numpy.transpose 
var3=xgboost.XGBRegressor 	var3.fit 
var34.fit columns 	var24.drop var25.drop columns var37.add 
var20.fit 	import_warnings var21=numpy.sqrt var22=numpy.sqrt 
var48=var1.sample var47.fit 	var49.fit 
var49.fit 	var30=pandas.DataFrame var30.to_csv matplotlib.pyplot.title 
var44=keras.Sequential var44.add var44.add var44.add var44.add var44.add var44.add var44.add 	var44.compile 
var44.compile 	var37=var33.head var39=var33.tail var37=var37.drop var39=var39.drop 
var6.fit var7=var6.predict 	var8=pandas.DataFrame var8=var8.reset_index var8=var8.drop matplotlib.pyplot.figure matplotlib.pyplot.plot matplotlib.pyplot.legend seaborn.jointplot 
var11.fit 	var12=var11.score 
var14.fit var15=var14.score 	var16=var14.predict 
var23.fit var24=var23.score 	var25=var23.predict 
var26.fit var27=var26.score 	var28=var26.predict 
var20=xgboost.DMatrix var21=xgboost.DMatrix 	var3=xgboost.train var24=var3.predict 
import_statsmodels.api matplotlib.pyplot.figure matplotlib.pyplot.scatter matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var35.summary 	matplotlib.pyplot.figure matplotlib.pyplot.scatter matplotlib.pyplot.scatter matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.legend 
var17.summary var17=tensorflow.Sequential var17.compile 	var19=var17.fit 
var19=var17.fit 	var20=var17.predict 
var5=numpy.ravel var6=xgboost.DMatrix var9=xgboost.train 	var11=xgboost.DMatrix var12=var9.predict var13=numpy.asarray 
var14.fit 	var15=numpy.arange var17.plot var16.append_0 
var10.fit var11=var10.predict 	var12=pandas.read_csv var12.to_csv var12.head 
var12.fit 	var15=var12.predict 
var4.add_dense var4.add_dense var4.add_dense var4.add_dense 	var4.compile 
var4.compile 	fare_amount 
var4.fit 	var7=pandas.read_csv 
var41=xgboost.DMatrix var42=xgboost.DMatrix var40=xgboost.train 	var43=var40.predict 
var32=lightgbm.LGBMRegressor 	var33=var32.fit 
var50.add_dense var50.add_batchnormalization var50.add_dropout var50.add_dense var50.add_batchnormalization var50.add_dropout var50.add_dense var50.add_batchnormalization var50.add_dropout var50.add_dense var50.add_dense var51=keras.SGD var52=keras.Adam var50.compile var50.summary 	var55=var50.fit 
var55=var50.fit 	matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.legend 
var45=matplotlib.pyplot.plot var45=matplotlib.pyplot.title 	var65=pandas.DataFrame var45=var65.plot 
var36=var1.drop var37=var36.copy var38.fit 	iloc iloc 
import_xgboost var14.fit 	var15=var14.predict 
var20.fit 	var21=pandas.DataFrame 
var7.fit var11=var7.predict var12=pandas.get_dummies var10=pandas.concat var10.head 	var10=var10.dropna 
var15.fit 	var18=pandas.read_csv var18.dropna 
loc var14=pandas.concat 	var10=seaborn.countplot var10.set_title 
var40=seaborn.boxplot var40.set_title 	var40=seaborn.boxplot var40.set_title 
var40=seaborn.boxplot var40.set_title 	var52=var35.merge var53=var52.set_index var54=var20.merge 
var69=var69.sort_values var40=seaborn.boxplot var40.set_title 	seaborn.jointplot 
var39.head 	var79=var35.merge var80=var79.set_index var81=var20.merge loc 
var75=var75.dropna var40=seaborn.boxplot var40.set_title 	seaborn.jointplot 
var20=var20.sort_values var89=pandas.melt var40=seaborn.boxplot var40.set_title 	var92=var20.merge var93=var35.merge var40=seaborn.boxplot var40.set_title 
var92=var20.merge var93=var35.merge var40=seaborn.boxplot var40.set_title 	var92=var20.merge var93=var35.merge var40=seaborn.boxplot var40.set_title 
var92=var20.merge var93=var35.merge var40=seaborn.boxplot var40.set_title 	var28=var28.set_index var57=var35.set_index var57.head loc loc 
var37=var35.drop var38.fit 	var39=pandas.DataFrame var39=var39.set_index 
import_graphviz var11.fit 	var14.fit 
var14.fit 	loc 
import_statsmodels import_statsmodels.api import_statsmodels.formula.api 	var6.summary 
var42=var38.predict 	import_matplotlib.pyplot matplotlib.pyplot.imshow matplotlib.pyplot.show 
import_cv2 import_matplotlib.pylab matplotlib.pylab.figure 	matplotlib.pylab.subplot matplotlib.pylab.imshow matplotlib.pylab.subplot matplotlib.pylab.imshow matplotlib.pylab.suptitle 
var40=var39.fit_predict 	var59=var58.fit_predict 
var59=var58.fit_predict 	var60=pandas.read_csv var60.to_csv 
tensorflow.set_random_seed tensorflow.reset_default_graph 	var13=tensorflow.placeholder var14=tensorflow.placeholder var15=tensorflow.placeholder var16=tensorflow.placeholder 
var22=tensorflow.sqrt var23=tensorflow.sqrt var26=var25.minimize 	var27=tensorflow.Session var27.run 
var27=tensorflow.Session var27.run 	var28=numpy.array matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.show var29=var27.run var28.append_0 
var20=pandas.DataFrame var20.head 	var21=pandas.concat var21.head var21.to_csv 
import_theano var13.add_dense var13.add_dense var13.add_dense var13.compile 	import_sklearn.metrics var13.fit var17=var13.predict var18=var13.evaluate 
var43=tensorflow.reshape 	import_numpy var45=tensorflow.GraphDef var48.MergeFrom var49=var49.as_graph_def 
var52=tensorflow.Graph var2=tensorflow.placeholder var43=tensorflow.reshape 	var53=numpy.load var54=numpy.load 
var9=numpy.array 	var11=pandas.Series var2=pandas.concat 
var16=lightgbm.Dataset var17=lightgbm.train 	var19=var17.predict 
var12.fit 	var13=pandas.read_csv var14=var13.merge var13.head 
var55.fit 	var56=var51.predict var57=pandas.DataFrame var57.to_csv var56=var55.predict var57=pandas.DataFrame var57.to_csv 
var29=xgboost.DMatrix var30=xgboost.DMatrix 	var33=xgboost.train 
var13=lightgbm.train 	var14=lightgbm.cv 
var17=var16.fit 	var18=var16.score 
var24.add_dense var24.add_dense var24.add_dense var24.compile 	var24.fit 
var24.fit 	var25=var24.predict var26=var24.predict 
var13=lightgbm.train 	var14=numpy.exp 
var55=xgboost.DMatrix var56=xgboost.DMatrix var57=xgboost.DMatrix 	var60=xgboost.train 
var22=var22.fit var23=var22.predict 	var24=numpy.sqrt var25=numpy.mean 
var26=xgboost.DMatrix 	var27=xgboost.DMatrix 
var18.fit 	var18.score 
var9.fit 	var10=var9.predict var10=numpy.expm1 
var11.fit 	var12.head 
var4.fit 	var7=var4.predict 
var3.fit 	var4=pandas.read_csv iloc var5.head 
var8.fit 	var9=pandas.read_csv var9.head 
var22.fit 	var24=var22.predict 
var13.fit 	matplotlib.pyplot.figure seaborn.barplot 
var5.add_dense var5.add_dense var5.add_dense 	var5.compile 
import_logging var33.fit var33.score 	var34=var23.fit_transform var35=var23.fit_transform var21.append_0 
var4=var2.drop 	var3.fit var7=var3.predict 
var4=xgboost.DMatrix var5=xgboost.DMatrix var6=xgboost.DMatrix var7=xgboost.DMatrix 	var9=xgboost.train var11=xgboost.train 
var9=xgboost.train var11=xgboost.train 	var12=pandas.DataFrame id var12.to_csv 
var18.fit 	var20=pandas.read_csv dt dt dt 
import_xgboost var18.fit 	var20=pandas.read_csv dt dt dt var22=var18.predict 
var18.fit 	var20=pandas.merge var20.head 
var47=xgboost.DMatrix var48=xgboost.DMatrix 	var51=xgboost.train 
var11=numpy.log var10.fit 	var12=var10.predict var13=numpy.log 
var15=numpy.log var10.fit 	var12=var10.predict 
var27=var26.fit var27.summary 	var28=numpy.where 
shape var31.fit 	matplotlib.pyplot.figure var33=numpy.arange matplotlib.pyplot.barh matplotlib.pyplot.yticks matplotlib.pyplot.xlabel matplotlib.pyplot.show 
var20=xgboost.train 	var21=var20.predict matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 
var42=tensorflow.placeholder var43=tensorflow.placeholder var44=tensorflow.placeholder var45=tensorflow.placeholder var46=tensorflow.placeholder 	tensorflow.reset_default_graph var53=tensorflow.sqrt 
tensorflow.reset_default_graph var53=tensorflow.sqrt 	var63.add_summary var55.append_0 var64.add_summary var81.save 
var63.add_summary var55.append_0 var64.add_summary var81.save 	shape 
shape 	var97=var94.find var99=var94.find var101=var94.find var103=var94.find var105=var94.find var107=var94.find var109=var94.find var111=var94.find 
var14.fit var15=var14.predict 	var17=var14.predict 
var17=var14.predict 	var19=var14.predict var20=pandas.DataFrame var20.to_csv 
var14.fit var15=var14.predict 	var40=var14.predict 
var44=xgboost.DMatrix var45=xgboost.DMatrix var46=xgboost.DMatrix 	var49=xgboost.train 
dt 	pandas.crosstab 
var64.fit 	var66=var64.predict var67=pandas.DataFrame var67.to_csv 
var30.fit 	var30.load_weights var30.compile 
var30.fit 	var36=pandas.read_csv var36=var13.transform 
var32.fit 	columns var35=numpy.argsort matplotlib.pyplot.figure matplotlib.pyplot.barh matplotlib.pyplot.yticks matplotlib.pyplot.xlabel matplotlib.pyplot.title matplotlib.pyplot.draw matplotlib.pyplot.show 
labels_ labels_ labels_ labels_ 	var23=var1.drop var24=var2.drop 
var35.fit 	columns var38=numpy.argsort 
var9.fit 	var9.score 
var28=xgboost.DMatrix var29=xgboost.DMatrix var30=xgboost.DMatrix 	var33=xgboost.train 
var29.fit 	var30=var27.transform 
var36.fit 	var40=var36.predict 
import_xgboost var6=xgboost.DMatrix var7=xgboost.DMatrix var8=xgboost.DMatrix var11=xgboost.train 	var13=xgboost.plot_importance 
