Masked	Next masked
var14=pandas.concat var15=pandas.concat var15.to_csv 	var16=pandas.read_csv var18.rename var19=pandas.concat var19=var19.drop_duplicates 
var16=pandas.read_csv var18.rename var19=pandas.concat var19=var19.drop_duplicates 	var15=var15.reset_index 
var16=pandas.read_csv var31=var16.drop_duplicates 	var34=pandas.concat var34=var34.dropna var35=pandas.merge 
var56=pandas.read_csv 	import_re var57.append_0 var57.append_1 
import_pandas import_numpy import_matplotlib.pyplot import_seaborn import_warnings import_cufflinks cufflinks.go_offline import_plotly.plotly import_plotly.graph_objs import_plotly.figure_factory import_plotly.offline import_squarify import_random import_operator import_warnings var0=pandas.read_csv var0.head 	var0.info 
var3=pandas.read_csv var3.head 	var5=plotly.graph_objs.Bar var6=plotly.graph_objs.Layout var2=plotly.graph_objs.Figure plotly.offline.iplot 
var4=pandas.read_csv 	var4.info 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv 	var5=pandas.merge var7=pandas.merge 
var11=pandas.read_parquet var7=pandas.merge var7=pandas.merge var12=pandas.merge var12=pandas.merge var12=pandas.merge var12=pandas.merge var12=var12.fillna 	var13=matplotlib.patches.Rectangle matplotlib.pyplot.plot matplotlib.pyplot.xlim matplotlib.pyplot.ylim matplotlib.pyplot.axis matplotlib.pyplot.plot matplotlib.pyplot.text var14=matplotlib.patches.Rectangle var15=matplotlib.patches.Rectangle matplotlib.pyplot.plot matplotlib.pyplot.text matplotlib.pyplot.text matplotlib.pyplot.text 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv 	loc 
var15=pandas.read_csv 	var15.sort_values 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var2.drop_duplicates var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv pandas.set_option var6=pandas.merge var7=pandas.merge var8=var7.rename var8=pandas.merge var8=var8.rename var9=pandas.read_csv var8=pandas.read_csv var10=pandas.read_csv 	var15=pandas.concat cat var15.reset_index var16=pandas.read_csv var14.append_0 
var15=pandas.concat cat var15.reset_index var16=pandas.read_csv var14.append_0 	var21=pandas.merge values values var30=pandas.merge var30=pandas.merge var32.append_0 var33.append_1 
var1=var1.append_0 var1=var1.append_1 var1=var1.append_2 var1=var1.append_3 var1=var1.append_4 var1=var1.append_5 var1=var1.append_6 var1=var1.append_7 var1=var1.drop var2=pandas.read_csv var3=pandas.read_csv 	var3=var3.assign var3=var3.dropna var3=var3.reset_index var3=var3.drop 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn seaborn.set var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv 	var7=pandas.merge var7=pandas.merge var7.rename var7=pandas.merge var7.rename var7=pandas.merge var7.rename var7=pandas.merge var7.rename var7=pandas.merge var3=pandas.merge var7.drop var7=var7.rename var8=var8.astype var10=var10.drop var12=var12.astype var9=var9.drop var13=var13.astype var3=var3.drop var15=var7.merge 
var20=pandas.read_csv var21=pandas.read_csv var22=var20.append_0 var23=pandas.read_csv var22=var22.append_1 var24=pandas.read_csv var22=var22.append_2 var25=pandas.read_csv var22=var22.append_3 var26=pandas.read_csv var22=var22.append_4 var27=pandas.read_csv var22=var22.append_5 var28=pandas.read_csv var22=var22.append_6 var29=pandas.read_csv var22=var22.append_7 var30=pandas.read_csv var22=var22.append_8 	var31=var15.merge var32=var15.drop var32=var32.merge var33=var31.append_0 
var0=pandas.read_csv var0.tail 	var1=pandas.read_csv var1.tail 
var1=pandas.read_csv var1.tail 	var0=var0.astype var2=var1.mean var0.tail 
import_numpy import_xgboost import_matplotlib.pyplot import_matplotlib var0=numpy.genfromtxt 	var3=numpy.sum matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 
import_pandas import_numpy import_glob import_os import_cv2 import_matplotlib.pyplot var0=pandas.read_csv var3=pandas.read_csv 	var4=var0.sum var5.plot matplotlib.pyplot.show 
matplotlib.pyplot.imshow 	matplotlib.pyplot.clf var9=matplotlib.pyplot.figure var2=var9.add_subplot 
import_pandas import_numpy import_glob import_os import_cv2 import_matplotlib.pyplot var0=pandas.read_csv 	var0=pandas.read_csv 
var0=pandas.read_csv var0.info var3=pandas.read_csv 	var4=var0.sum var5.plot matplotlib.pyplot.show 
import_pandas import_numpy import_glob var0=pandas.read_csv var3=pandas.read_csv 	import_matplotlib.pyplot var6=numpy.concatenate matplotlib.pyplot.imshow matplotlib.pyplot.axis 
var0=pandas.read_csv var0.head 	var1=seaborn.PairGrid var1.map_lower var1.map_diag var1.map_lower var2=matplotlib.pyplot.gca var2.annotate 
import_tensorflow import_skimage.feature import_numpy import_pandas import_cv2 import_os 	var3=pandas.DataFrame 
import_pandas import_numpy import_glob var5=pandas.read_csv var8=pandas.read_csv 	import_matplotlib.pyplot var11=numpy.concatenate matplotlib.pyplot.imshow matplotlib.pyplot.axis 
import_plotly.plotly import_plotly.graph_objs var1=pandas.read_csv var8=var1.sum matplotlib.pylab.hist 	var4=pandas.read_csv 
import_pandas import_numpy import_glob import_os import_cv2 import_sys import_matplotlib.pyplot var0=pandas.read_csv var3=pandas.read_csv 	var4=var0.sum var5.plot matplotlib.pyplot.show 
matplotlib.pyplot.imshow 	matplotlib.pyplot.imshow 
var0=pandas.read_csv var1=pandas.read_csv var3=pandas.concat 	var3.head 
var6=pandas.read_csv var7=pandas.read_csv 	var8=numpy.zeros var9=numpy.zeros var10=pandas.concat var10=pandas.concat var11=numpy.log1p var12=numpy.log1p 
import_os import_gc import_numpy import_pandas import_matplotlib.pyplot import_seaborn var0=pandas.read_csv var1=pandas.read_csv var0.head 	var1.head 
var16=numpy.expm1 var17=numpy.expm1 var18=numpy.mean var19=pandas.read_csv var19.to_csv 	var22=numpy.zeros var20.fit var23=var20.predict 
import_numpy import_pandas import_warnings var0=pandas.read_csv var1=pandas.read_csv 	var7=var7.as_matrix var8=var8.as_matrix var9=numpy.log1p var10=numpy.log1p var11=numpy.log1p var12=numpy.log1p 
var36=pandas.read_csv var36.head 	var37=var1.drop var38=pandas.DataFrame var38.to_csv 
import_sklearn import_numpy import_pandas var0=pandas.read_csv iloc iloc 	import_matplotlib.pyplot import_seaborn seaborn.set seaborn.pairplot matplotlib.pyplot.show 
var20=pandas.read_csv var20.drop var6.fit var22=var6.transform var23=var13.predict 	var13.fit var24=var13.predict var18=var13.evaluate var25=var13.predict 
var0=pandas.read_csv var1=pandas.read_csv 	var0=pandas.concat var1=pandas.concat 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_warnings var0=pandas.read_csv var0.rename var0.set_index 	import_scipy.stats var1=seaborn.JointGrid var1=var1.plot_joint var1=var1.plot_marginals var1=var1.annotate matplotlib.pyplot.show 
var53=pandas.read_csv 	var55=pandas.DataFrame var56=pandas.DataFrame var57=pandas.DataFrame var58=pandas.concat var58=pandas.concat 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat 	matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.show 
import_numpy import_pandas import_matplotlib.pyplot import_warnings var0=pandas.read_csv var1=pandas.read_csv 	var2=matplotlib.pyplot.figure var2.add_subplot var2.add_subplot 
var28=pandas.read_csv var29=numpy.array numpy.save var30=numpy.array numpy.save 	import_tensorflow import_numpy var36=tensorflow.placeholder var37=tensorflow.placeholder 
var0=pandas.read_csv var1=pandas.read_csv var0=var0.drop var1=var1.drop 	var5=pandas.DataFrame var6=pandas.DataFrame var8=pandas.DataFrame var5=var5.append_0 var9=pandas.DataFrame var6=var6.append_1 
var0=pandas.read_csv var1=pandas.read_csv 	import_missingno missingno.bar 
import_numpy import_pandas var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat 	var3.append_0 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat 	var2.head 
var4=pandas.read_csv var4.head 	dt dt dt dt dt 
var55=pandas.read_csv 	var55.head 
var59=pandas.read_csv var59.head 	var59.head 
var15=pandas.read_csv 	var15.to_csv 
var0=pandas.read_csv var1=pandas.read_csv 	var2=numpy.vstack dt dt dt dt var13=numpy.radians 
var4=pandas.read_csv var4.head 	var3.info 
var0=pandas.read_csv var1=pandas.read_csv pandas.set_option var0.head 	pandas.set_option var0.describe 
var26=pandas.read_csv var27=pandas.read_csv var28=pandas.read_csv var29=pandas.concat var0=var0.merge var1=var1.merge 	var30=pandas.get_dummies var31=pandas.get_dummies var32=pandas.get_dummies var33=pandas.get_dummies var34=pandas.get_dummies var35=pandas.get_dummies var36=pandas.get_dummies var37=pandas.get_dummies var38=pandas.get_dummies var39=pandas.get_dummies var40=pandas.get_dummies var41=pandas.get_dummies var42=pandas.get_dummies var43=pandas.get_dummies var44=pandas.get_dummies var45=pandas.get_dummies var46=pandas.get_dummies var47=pandas.get_dummies 
var3=pandas.read_csv var3.head 	var2.info 
var1=pandas.read_csv 	seaborn.distplot matplotlib.pyplot.show 
var0=pandas.read_csv var0.head 	var0.dropna 
var13=pandas.read_csv var13.head 	var13.drop var13.head 
var16=pandas.read_csv var16.head 	var16.drop var16.head 
var1.head 	var5.head 
var12=pandas.read_csv var12.head 	var12.to_csv 
var8=pandas.read_csv var10=pandas.DataFrame var10.head 	var10.to_csv 
var0=pandas.read_csv var0.describe 	iloc var1.head 
var4=pandas.read_csv iloc var5.head 	var6=var3.predict var7=pandas.DataFrame var7.to_csv 
var6=pandas.read_csv var6.head 	var7=var4.predict 
var0=pandas.read_csv dt dt dt dt 	seaborn.set_style seaborn.set_context var1=var0.corr var2=numpy.zeros_like var3=seaborn.diverging_palette seaborn.heatmap 
var10=pandas.read_csv 	dt 
var11=pandas.read_csv var12=pandas.read_csv var13=pandas.concat var13=var13.drop var13.head 	var0=pandas.merge var0.head 
var9=pandas.read_csv var9.head 	var9.drop var9.head 
var27=pandas.read_csv var28=var27.copy 	dt dt dt 
var1=pandas.read_csv 	var2=var0.copy var0.head 
var0=pandas.read_csv var1=pandas.read_csv 	values 
var1=pandas.read_csv var2=pandas.read_csv 	var10=numpy.radians 
var1=pandas.read_csv 	var0.info var1.info 
var1=pandas.read_csv 	var0=var0.assign var0=var0.assign var0=var0.assign var0=var0.assign var0=var0.assign var0=var0.assign var0=var0.assign 
var3=pandas.read_csv var4=pandas.read_csv var5=pandas.concat 	var5.head 
var6=pandas.read_csv 	var0=var0.assign var0=var0.assign 
var7=pandas.read_csv var7.head 	var7.replace 
var1=pandas.read_csv 	dt var1=var1.drop 
var0=pandas.read_csv dt dt dt 	var0.head 
var1=pandas.read_csv 	dt 
var0=pandas.read_csv var2=pandas.read_csv var0.head 	var0.info var2.info var0.describe 
var3=pandas.read_csv 	var5=pandas.DataFrame var6=pandas.DataFrame 
var15=pandas.read_csv var15=var15.assign var15=var15.assign var15.head 	var2=var2.join 
var0=pandas.read_csv 	var1.drawcoastlines var1.drawcountries var1.drawstates var1.fillcontinents var1.drawmapboundary var2=numpy.arange var3=numpy.arange var1.plot var1.plot matplotlib.pyplot.title matplotlib.pyplot.show 
var1=pandas.read_csv var2=pandas.read_csv var3=pandas.concat var5=pandas.read_csv var6=pandas.merge var5=var6.copy var5.head 	var9=var5.copy 
var62=pandas.read_csv var63=pandas.read_csv var62=pandas.merge var62.head 	var65=var62.copy dt dt dt dt dt var65.head 
var0=pandas.read_csv var0.info 	var0.info 
var23.to_csv 	var24=seaborn.countplot 
var25=pandas.read_csv 	var24=seaborn.violinplot 
var0=pandas.read_csv var1=pandas.read_csv var2.pprint 	var0.info var1.info 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat var2=var2.reset_index var2.drop 	var2.count 
var0=pandas.read_csv 	var1=numpy.array var2=numpy.array 
var0=pandas.read_csv var1=pandas.read_csv 	var2=pandas.read_csv var3=pandas.read_csv var4=pandas.concat var5=pandas.read_csv 
var7.to_csv 	pandas.read_csv 
var0=pandas.read_csv var0.head 	matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.xlim matplotlib.pyplot.show 
var11=pandas.read_csv var12=pandas.read_csv var13=pandas.read_csv var14=pandas.concat var0=var0.merge var1=var1.merge 	log_trip_duration var0=var0.drop 
var0=pandas.read_csv 	dt 
import_numpy import_pandas import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv 	matplotlib.pyplot.scatter 
var20.to_csv 	var20.head 
var36=pandas.read_csv var37=pandas.read_csv var38=pandas.read_csv var39=pandas.concat var4=var4.merge var5=var5.merge var39.head 	var21=numpy.log 
var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv 	var4=numpy.array var5=numpy.array var6=numpy.array var7=numpy.array var8=numpy.array var9=numpy.array var10=numpy.array 
var10=pandas.read_csv var11=var10.drop 	var11=var13.fit_transform 
var36=pandas.read_csv var36=var13.transform 	var40=pandas.read_csv 
var40=pandas.read_csv 	var30.load_weights var41=var30.predict 
shape shape 	shape shape 
shape shape 	import_pandas import_numpy import_matplotlib.pyplot var10=pandas.read_csv var11=pandas.read_csv var12=pandas.read_csv dt var12.set_index var13=pandas.read_csv var14=pandas.read_csv dt dt dt dt matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show import=var10.sample var17=var10.drop import.to_csv var17.to_csv var18=pandas.read_csv var19=pandas.read_csv dt dt dt dt var11.to_csv dt loc 
import_pandas import_numpy import_matplotlib.pyplot var10=pandas.read_csv var11=pandas.read_csv var12=pandas.read_csv dt var12.set_index var13=pandas.read_csv var14=pandas.read_csv dt dt dt dt matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show import=var10.sample var17=var10.drop import.to_csv var17.to_csv var18=pandas.read_csv var19=pandas.read_csv dt dt dt dt var11.to_csv dt loc 	import_pandas import_numpy import_itertools import_tensorflow import_warnings var10=pandas.read_csv var22=pandas.read_csv var11=pandas.read_csv var29=var28.fit var30=var28.predict_scores var32=numpy.asfarray var33=numpy.asfarray var27.append_0 var27.append_1 var40=numpy.log var41=numpy.log var42=tensorflow.constant 
var0=pandas.read_csv var0.tail 	matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.xlim matplotlib.pyplot.show 
var46=pandas.read_csv var47=pandas.read_csv var48=pandas.read_csv var49=pandas.concat var2=var2.merge var3=var3.merge var49.head 	var31=numpy.log 
var4=pandas.read_csv var5=pandas.read_csv var6=pandas.read_csv var7=pandas.read_csv 	var8=matplotlib.pyplot.figure var9=var8.add_subplot var9.scatter var9.scatter matplotlib.pyplot.ylim matplotlib.pyplot.xlim matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title var9=var8.add_subplot var9.scatter var9.scatter matplotlib.pyplot.ylim matplotlib.pyplot.xlim matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title 
var1=pandas.read_csv var1=var1.head var1.drop seaborn.boxplot 	var1.head 
var0=pandas.read_csv var1=pandas.read_csv 	var2=var0.head var2=var2.copy 
import_matplotlib import_matplotlib.pyplot import_seaborn import_numpy import_pandas var1=pandas.read_csv 	var2=pandas.read_csv 
var0=pandas.read_csv var0.tail 	import_datetime 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat 	dt 
var7=pandas.read_csv var8=pandas.read_csv 	var5.append_0 
var41=pandas.read_csv 	var41.head 
import_pandas import_numpy import_matplotlib.pyplot import_seaborn var1=pandas.read_csv var4=var1.sample var4.head 	var7=pandas.DataFrame seaborn.set_style var8=seaborn.regplot matplotlib.pyplot.show 
var0=pandas.read_csv var1=pandas.read_csv 	pandas.set_option var0.head 
var0=pandas.read_csv var0.info var0.describe 	var1=numpy.percentile 
var3=pandas.read_csv var3.info 	var4=pandas.concat var4.info 
var39=pandas.read_csv 	var39.head 
var0=pandas.read_csv var1=pandas.read_csv 	pandas.set_option var0.describe 
var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var4=var2.copy 	dt dt 
var20=pandas.read_csv var21=pandas.read_csv var22=pandas.read_csv 	var23=pandas.concat var1=var1.merge var2=var2.merge 
var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv 	dt dt 
import_pandas import_numpy import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv 	var7=matplotlib.pyplot.figure var8=matplotlib.pyplot.hist2d matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.colorbar matplotlib.pyplot.show 
var2=pandas.read_csv 	var4=pandas.DataFrame var5=pandas.DataFrame 
var15=pandas.read_csv var15=var15.assign var15=var15.assign var15.head 	var1=var1.join 
var5=pandas.read_csv var6=pandas.read_csv 	var14=numpy.radians var18=numpy.radians var15=numpy.radians var15=numpy.radians 
var29=pandas.read_csv var30=pandas.read_csv var31=var29.append_0 var5=pandas.merge var31=pandas.read_csv var6=pandas.merge var31=pandas.read_csv var5=pandas.merge var31=pandas.read_csv var6=pandas.merge var5.fillna var6.fillna 	var32=pandas.read_csv var5=pandas.merge var6=pandas.merge var5.drop var6.drop var5=pandas.merge var6=pandas.merge var5.drop var6.drop var33.rename var5=pandas.merge var6=pandas.merge var5.drop var6.drop var5.fillna var6.fillna 
var11.keys 	var7=matplotlib.pyplot.figure var15=var7.gca var15.scatter matplotlib.pyplot.title matplotlib.pyplot.grid var15.add_patch var15.axis 
