Masked	Next masked
matplotlib.pyplot.figure var10=seaborn.boxplot var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 	matplotlib.pyplot.figure var10=matplotlib.pyplot.bar var10=matplotlib.pyplot.bar var10=matplotlib.pyplot.xticks var10=matplotlib.pyplot.legend var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 
matplotlib.pyplot.figure var10=matplotlib.pyplot.bar var10=matplotlib.pyplot.bar var10=matplotlib.pyplot.xticks var10=matplotlib.pyplot.legend var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 	matplotlib.pyplot.figure value var23=numpy.append_0 value var24=numpy.append_1 var10=matplotlib.pyplot.subplot var10=matplotlib.pyplot.xticks var10=matplotlib.pyplot.plot var10=matplotlib.pyplot.fill var10=matplotlib.pyplot.xlabel var4=matplotlib.pyplot.subplot var4=matplotlib.pyplot.xticks var4=matplotlib.pyplot.plot var4=matplotlib.pyplot.fill var4=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.legend 
var26=var26.reindex var27=var27.reindex matplotlib.pyplot.figure var10=matplotlib.pyplot.axis var10=matplotlib.pyplot.setp var10=matplotlib.pyplot.setp var10=matplotlib.pyplot.margins 	matplotlib.pyplot.figure var10=matplotlib.pyplot.bar var10=matplotlib.pyplot.bar var10=matplotlib.pyplot.xticks var10=matplotlib.pyplot.legend var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 
matplotlib.pyplot.figure var10=matplotlib.pyplot.bar var10=matplotlib.pyplot.bar var10=matplotlib.pyplot.xticks var10=matplotlib.pyplot.legend var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 	matplotlib.pyplot.figure var10=seaborn.violinplot var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title 
matplotlib.pyplot.figure var10=seaborn.violinplot var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title 	matplotlib.pyplot.figure var3=matplotlib.pyplot.subplot var10=seaborn.violinplot var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title var4=matplotlib.pyplot.subplot var14=var0.sample var4=seaborn.regplot var4=matplotlib.pyplot.tight_layout var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title 
matplotlib.pyplot.figure var3=matplotlib.pyplot.subplot var10=seaborn.violinplot var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title var4=matplotlib.pyplot.subplot var14=var0.sample var4=seaborn.regplot var4=matplotlib.pyplot.tight_layout var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title 	matplotlib.pyplot.figure var10=seaborn.barplot var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 
matplotlib.pyplot.figure var10=seaborn.barplot var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 	matplotlib.pyplot.figure var10=seaborn.barplot var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title 
matplotlib.pyplot.figure var10=seaborn.barplot var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title 	matplotlib.pyplot.figure var14=var0.sample seaborn.set_style var10=seaborn.regplot var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 
matplotlib.pyplot.figure var14=var0.sample seaborn.set_style var10=seaborn.regplot var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.title 	matplotlib.pyplot.figure var10=seaborn.boxplot var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title 
matplotlib.pyplot.figure var10=seaborn.boxplot var10=matplotlib.pyplot.ylabel var10=matplotlib.pyplot.xlabel var10=matplotlib.pyplot.title 	var29=pandas.get_dummies var29.dropna loc loc 
import_matplotlib var7.show var7.show 	var7.show var7.show 
str str var6=var3.groupby var7.set_title 	var8.set_title var8.set_xlabel 
var8.set_title var8.set_xlabel 	var9=var3.groupby var10.set_title var10.set_xlabel 
var9=var3.groupby var10.set_title var10.set_xlabel 	import_calendar var11=var3.groupby var13=var12.groupby month_abbr var16=seaborn.barplot var16.set_title 
import_calendar var11=var3.groupby var13=var12.groupby month_abbr var16=seaborn.barplot var16.set_title 	var11=var3.groupby var17=numpy.unique var19=seaborn.barplot var19.set_title 
var11=var3.groupby var17=numpy.unique var19=seaborn.barplot var19.set_title 	seaborn.barplot seaborn.barplot seaborn.barplot seaborn.barplot seaborn.barplot seaborn.barplot seaborn.barplot seaborn.barplot seaborn.barplot seaborn.despine 
seaborn.countplot 	var3=var0.corr matplotlib.pyplot.figure seaborn.heatmap 
var3=var0.corr matplotlib.pyplot.figure seaborn.heatmap 	var4=pandas.DataFrame 
var4=pandas.DataFrame 	var4=pandas.DataFrame var4.reset_index 
var4=pandas.DataFrame var4.reset_index 	seaborn.set_style matplotlib.pyplot.figure seaborn.countplot seaborn.despine matplotlib.pyplot.xticks matplotlib.pyplot.show 
seaborn.set_style matplotlib.pyplot.figure seaborn.countplot seaborn.despine matplotlib.pyplot.xticks matplotlib.pyplot.show 	var0.head 
var0.head 	var5=var0.copy import_plotly.plotly import_plotly.graph_objs var6.reset_index 
var0.head 	var1.set_title var1.set_xlabel var1.set_ylabel 
var1.set_title var1.set_xlabel var1.set_ylabel 	dt dt 
dt dt 	var1.set_title var1.set_ylabel var1.set_xlabel 
var1.set_ylabel 	var1.set_ylabel 
seaborn.set seaborn.set_color_codes var3=seaborn.barplot var3.set var3.set_xticklabels 	var3=seaborn.distplot 
var3=seaborn.distplot 	var3=seaborn.barplot var3.set 
var3=seaborn.barplot var3.set 	var3=seaborn.barplot var3.set 
var3=seaborn.barplot var3.set 	var0=var0.fillna var7=pandas.get_dummies 
var10.head 	var12=pandas.to_datetime var12.head 
var12=pandas.to_datetime var12.head 	var13=pandas.concat 
seaborn.set var3=seaborn.barplot var3.set var3.set_title 	import_numpy var33=pandas.DataFrame var34=pandas.DataFrame var34.drop var35=pandas.concat var36=var35.sort_values var36.head 
var1=pandas.DataFrame 	import_matplotlib.pyplot matplotlib.pyplot.plot 
import_matplotlib.pyplot matplotlib.pyplot.plot 	var3=var2.fit 
var13.head var13.set_value var13.set_value var13.set_value var13.set_value var13.set_value 	var29.sort var29.append_0 
matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 	matplotlib.pyplot.xlabel matplotlib.pyplot.title 
matplotlib.pyplot.xlabel matplotlib.pyplot.title 	matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 
matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 	matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title 
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title 	dt import_matplotlib.cm var4=numpy.array var5=matplotlib.pyplot.figure var6=var5.add_subplot var8=numpy.unique var9=numpy.unique matplotlib.pyplot.title var6.bar var6.set_xticklabels var6.legend var6.set_ylabel var6.set_xlabel 
matplotlib.pyplot.figure seaborn.countplot 	matplotlib.pyplot.figure seaborn.heatmap 
var0.head 	var2.fit var3=var2.transform var2.fit var5=var2.transform var2.fit var7=var2.transform var8=pandas.DataFrame var1.append_0 var4.append_1 var6.append_2 
matplotlib.pyplot.figure seaborn.countplot matplotlib.pyplot.show 	var11.fit var12=var11.predict var13=var11.score var14=var11.score 
var1=matplotlib.pyplot.figure seaborn.distplot 	var2=seaborn.countplot var2.set_title 
var2=seaborn.countplot var2.set_title 	seaborn.countplot var2.set_title var2.legend 
var2=seaborn.countplot var2.set_xticklabels 	var2=seaborn.countplot var2.set_xticklabels 
var2=seaborn.countplot var2.set_xticklabels 	loc 
seaborn.distplot seaborn.boxplot seaborn.countplot seaborn.countplot seaborn.countplot seaborn.countplot 	pandas.crosstab 
seaborn.countplot seaborn.countplot 	var0=pandas.concat var0.drop 
var4=numpy.arange 	var1=pandas.DataFrame dt dt 
var4=numpy.arange 	var1=pandas.DataFrame 
var2.head 	var4=var2.copy var5=numpy.unique matplotlib.pyplot.legend matplotlib.pyplot.show matplotlib.pyplot.scatter 
var4=var2.copy var5=numpy.unique matplotlib.pyplot.legend matplotlib.pyplot.show matplotlib.pyplot.scatter 	var4=var2.copy var5=numpy.unique var8=numpy.unique var9=matplotlib.pyplot.figure var9.tight_layout matplotlib.pyplot.show matplotlib.pyplot.subplot matplotlib.pyplot.legend matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.scatter 
var4=var2.copy var5=numpy.unique var8=numpy.unique var9=matplotlib.pyplot.figure var9.tight_layout matplotlib.pyplot.show matplotlib.pyplot.subplot matplotlib.pyplot.legend matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.scatter 	var4=var2.copy var5=numpy.unique var14=numpy.unique var9=matplotlib.pyplot.figure var9.tight_layout matplotlib.pyplot.show matplotlib.pyplot.subplot matplotlib.pyplot.legend matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.scatter 
var3.head 	var4=matplotlib.pyplot.figure var5=seaborn.countplot var5.set_title matplotlib.pyplot.show var5.annotate 
var4=matplotlib.pyplot.figure var5=seaborn.countplot var5.set_title matplotlib.pyplot.show var5.annotate 	seaborn.boxplot seaborn.distplot matplotlib.pyplot.show 
var4=matplotlib.pyplot.figure var5=seaborn.countplot var5.set_xticklabels matplotlib.pyplot.show var5.annotate var5.annotate 	var4=matplotlib.pyplot.figure var5=seaborn.countplot var5.set_xticklabels matplotlib.pyplot.show var5.annotate var5.annotate 
var4=matplotlib.pyplot.figure var5=seaborn.countplot var5.set_xticklabels matplotlib.pyplot.show var5.annotate var5.annotate 	loc 
loc 	seaborn.distplot seaborn.boxplot seaborn.countplot seaborn.countplot seaborn.countplot seaborn.countplot matplotlib.pyplot.show 
seaborn.distplot seaborn.boxplot seaborn.countplot seaborn.countplot seaborn.countplot seaborn.countplot matplotlib.pyplot.show 	pandas.crosstab 
seaborn.countplot seaborn.countplot matplotlib.pyplot.show 	var3=pandas.concat var3=var3.drop var3=pandas.concat var3=var3.drop var3=var3.drop 
var0.describe 	import_matplotlib.pyplot 
seaborn.barplot 	seaborn.factorplot 
seaborn.factorplot 	seaborn.barplot 
var0.head 	var5.drop var6=var5.pop 
var10=pandas.DataFrame var10.sort_values 	var11.fit var12=var11.score var13=var11.score 
seaborn.countplot seaborn.countplot seaborn.countplot seaborn.countplot 	matplotlib.pyplot.figure matplotlib.pyplot.title seaborn.countplot 
matplotlib.pyplot.figure matplotlib.pyplot.title seaborn.countplot 	matplotlib.pyplot.figure matplotlib.pyplot.title seaborn.countplot 
matplotlib.pyplot.figure matplotlib.pyplot.title seaborn.countplot 	matplotlib.pyplot.figure matplotlib.pyplot.title matplotlib.pyplot.xticks seaborn.countplot 
matplotlib.pyplot.figure matplotlib.pyplot.title matplotlib.pyplot.xticks seaborn.countplot 	matplotlib.pyplot.figure matplotlib.pyplot.title matplotlib.pyplot.xticks seaborn.countplot 
seaborn.countplot 	var7=seaborn.FacetGrid var7.map var7.set var7.add_legend seaborn.boxplot 
var7=seaborn.FacetGrid var7.map var7.set var7.add_legend seaborn.boxplot 	seaborn.boxplot 
var0.head 	var1=pandas.DataFrame var2=pandas.DataFrame var3=pandas.concat var3.head 
matplotlib.pyplot.plot matplotlib.pyplot.show 	var14=pandas.read_csv var14.head 
var4=var1.join 	matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 
matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 	var5=var1.join 
var5=var1.join 	matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 
matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 	var6=pandas.DataFrame var7=pandas.DataFrame var8=pandas.DataFrame 
var6=pandas.DataFrame var7=pandas.DataFrame var8=pandas.DataFrame 	matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 
matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 	var9=var8.join 
var9=var8.join 	matplotlib.pyplot.plot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 
matplotlib.pyplot.plot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 	matplotlib.pyplot.plot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 
matplotlib.pyplot.plot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 	var12=pandas.DataFrame 
matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.text matplotlib.pyplot.ylim matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.title matplotlib.pyplot.xticks matplotlib.pyplot.show 	matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.text matplotlib.pyplot.ylim matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.title matplotlib.pyplot.xticks matplotlib.pyplot.show 
matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.text matplotlib.pyplot.ylim matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.title matplotlib.pyplot.xticks matplotlib.pyplot.show 	var4=var1.join 
var4=var1.join 	var5=var1.join 
matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 	matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 
matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 	var6=pandas.DataFrame var7=pandas.DataFrame var8=pandas.concat var8.fillna matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 
var6=pandas.DataFrame var7=pandas.DataFrame var8=pandas.concat var8.fillna matplotlib.pyplot.hist matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel 	var12=pandas.DataFrame 
matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.text matplotlib.pyplot.ylim matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.title matplotlib.pyplot.xticks matplotlib.pyplot.show 	var16.append_0 
numpy.mean 	matplotlib.pyplot.hist matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 
matplotlib.pyplot.figure matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.legend matplotlib.pyplot.title matplotlib.pyplot.savefig 	matplotlib.pyplot.figure matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.legend matplotlib.pyplot.title matplotlib.pyplot.savefig 
matplotlib.pyplot.figure matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.legend matplotlib.pyplot.title matplotlib.pyplot.savefig 	var68=var25.predict_proba 
var3.head 	var4=var3.groupby var5=var3.groupby 
var4=var3.groupby var5=var3.groupby 	var6=var5.size var7=var4.size 
var6=var5.size var7=var4.size 	var6.tail 
var6.tail 	var7.tail 
var9.tail 	loc var10=var10.reset_index 
var11=var8.append_0 var12.tail var11=var8.append_1 var13.tail 	var11=var8.append_0 var14.tail var11=var8.append_1 var11=var8.append_2 var16.tail var11=var8.append_3 
var11=var8.append_0 var14.tail var11=var8.append_1 var11=var8.append_2 var16.tail var11=var8.append_3 	var11=var8.append_0 var18.tail var11=var8.append_1 var19.tail 
var0.plot var0.plot 	var1=pandas.read_csv var2=pandas.DataFrame var3=pandas.merge var3=var3.drop var3=var3.rename var3=pandas.merge var3=var3.drop var3=var3.rename var2.set_value var2.set_value var2.set_value 
seaborn.distplot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 	var15.fillna var15.rename 
var2.head 	var2.drop 
var6=pandas.merge var7=pandas.merge 	var8=pandas.DataFrame var9=pandas.DataFrame var10=pandas.concat 
seaborn.jointplot 	var0.plot 
seaborn.set_style matplotlib.pyplot.tight_layout 	matplotlib.pyplot.legend matplotlib.pyplot.tight_layout 
columns var2=numpy.mean var3=numpy.mean 	var5=seaborn.countplot 
var5=seaborn.countplot 	var5=seaborn.countplot 
var7=seaborn.jointplot 	var8=seaborn.stripplot 
matplotlib.pyplot.scatter matplotlib.pyplot.ylim matplotlib.pyplot.xlim matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.text matplotlib.pyplot.show matplotlib.pyplot.annotate 	var6=var0.nlargest var7=matplotlib.dates.DateFormatter matplotlib.pyplot.ylim matplotlib.pyplot.ylabel var8=matplotlib.pyplot.axes matplotlib.pyplot.legend matplotlib.pyplot.plot_date 
var11.head 	var14.head 
var41=var8.merge 	var41=var41.rename 
var41=var41.rename 	var42=var41.merge var42=var42.rename var42.drop 
var45=var44.append_0 	var45=var45.merge var45.drop var45=var45.rename 
var45.head 	var45=var45.merge 
var45=var45.merge 	var45.drop 
var53.head 	var53=var53.merge var53=var53.rename var53.drop 
var59=var59.merge 	var59=var59.rename 
var7=var1.merge var8=var7.merge 	loc var10=var9.copy var11=var9.copy var12=var10.append_0 
var18=var12.merge var19=var18.merge 	loc var21.to_csv var22=pandas.read_csv var23=var22.copy var24=var22.copy 
var25=var19.merge var26=var25.merge 	var27=var26.sort_values 
var0.tail 	var1=pandas.DataFrame var2=pandas.DataFrame var3=pandas.concat var3.head 
var3=pandas.DataFrame var3.head 	var4=pandas.DataFrame 
var2.head 	import_pandas var25=var2.copy var26=var1.copy var25=pandas.merge 
var4=var1.rename var5=var1.rename var6=pandas.merge var7=pandas.merge var7.head 	var7.info 
var7.info 	ix 
ix 	var8.head 
var8.head 	var9=pandas.DataFrame var10=pandas.DataFrame var11=pandas.concat var11.head 
var9=pandas.DataFrame var10=pandas.DataFrame var11=pandas.concat var11.head 	ix 
var9=pandas.cut seaborn.countplot matplotlib.pyplot.subplots_adjust matplotlib.pyplot.suptitle matplotlib.pyplot.show 	var13=pandas.read_csv var14=pandas.to_datetime var14=pandas.DataFrame var13.head 
matplotlib.pyplot.figure var15=pandas.concat var16=var15.value_counts var16.plot matplotlib.pyplot.title matplotlib.pyplot.show 	var17=pandas.read_csv var17.head 
matplotlib.pyplot.figure matplotlib.pyplot.bar matplotlib.pyplot.ylim matplotlib.pyplot.axvline matplotlib.pyplot.axvline matplotlib.pyplot.title matplotlib.pyplot.show 	var3=pandas.read_csv var3.head 
var21=var3.groupby matplotlib.pyplot.subplots_adjust matplotlib.pyplot.suptitle matplotlib.pyplot.show 	var24=pandas.read_csv var24.head 
matplotlib.pyplot.subplots_adjust matplotlib.pyplot.suptitle matplotlib.pyplot.show 	var25=pandas.read_csv var26=var25.drop var26.head 
shape 	var17=theano.tensor.exp var18=theano.tensor.exp 
matplotlib.pyplot.show 	var22=numpy.mean var23=numpy.mean var28=numpy.exp var29=numpy.exp var32=numpy.mean 
matplotlib.pyplot.show 	var17=numpy.mean 
shape 	var18=theano.tensor.exp var19=theano.tensor.exp 
matplotlib.pyplot.show 	var23=numpy.mean var24=numpy.mean var29=numpy.exp var30=numpy.exp var33=numpy.mean 
var2=var2.tolist var6=seaborn.heatmap matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.show 	var7=pandas.read_csv 
var2=var2.tolist var6=seaborn.heatmap matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.show 	var8=pandas.read_csv 
var2=var2.tolist var6=seaborn.heatmap matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.show 	var9=pandas.concat var2=var2.tolist var6=seaborn.heatmap matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.show 
